x,y,weight,subtype,method,edge_id
map4,arid5b,0.2772360005669565,her2,ARACNE,arid5b---map4
mmp13,col12a1,0.2760934788906759,her2,ARACNE,col12a1---mmp13
map2k1,foxp1,0.2756010134276412,her2,ARACNE,foxp1---map2k1
eif4e,tbl1xr1,0.2751327457000228,her2,ARACNE,eif4e---tbl1xr1
acvr2b,tbl1xr1,0.2741918682739115,her2,ARACNE,acvr2b---tbl1xr1
map4,foxp1,0.27408182999042996,her2,ARACNE,foxp1---map4
map2k1,rbl2,0.2726834978586181,her2,ARACNE,map2k1---rbl2
akt1s1,map2k1,0.27016018049743096,her2,ARACNE,akt1s1---map2k1
jak1,smad4,0.2699136001075617,her2,ARACNE,jak1---smad4
gdf11,tbl1xr1,0.26794453839606547,her2,ARACNE,gdf11---tbl1xr1
itgav,adam17,0.2670921201146177,her2,ARACNE,adam17---itgav
epcam,zfp36l1,0.2647854814439228,her2,ARACNE,epcam---zfp36l1
itgav,ctnna1,0.2638187764044586,her2,ARACNE,ctnna1---itgav
map2k1,rad51,0.2637267974501807,her2,ARACNE,map2k1---rad51
arid1a,casp8,0.26368611411745047,her2,ARACNE,arid1a---casp8
stat3,col12a1,0.26360446261642867,her2,ARACNE,col12a1---stat3
map4,jak1,0.2634989354851758,her2,ARACNE,jak1---map4
itgav,ptprm,0.2630849164184754,her2,ARACNE,itgav---ptprm
sf3b1,casp8,0.2617504827734365,her2,ARACNE,casp8---sf3b1
foxp1,pms2,0.2617265542516414,her2,ARACNE,foxp1---pms2
adam10,ncoa2,0.2613647641344068,her2,ARACNE,adam10---ncoa2
jak1,smad1,0.2613647641344068,her2,ARACNE,jak1---smad1
itgav,smad4,0.26033521941055504,her2,ARACNE,itgav---smad4
gdf11,eif5a2,0.260168567200604,her2,ARACNE,eif5a2---gdf11
fn1,mmp13,0.260157756720381,her2,ARACNE,fn1---mmp13
tnk2,ccnd1,0.25999391776786407,her2,ARACNE,ccnd1---tnk2
cbfb,smad4,0.2585163502541876,her2,ARACNE,cbfb---smad4
tbl1xr1,smad4,0.25681685867050685,her2,ARACNE,smad4---tbl1xr1
mapk9,ctnna1,0.2562047659201703,her2,ARACNE,ctnna1---mapk9
cbfb,tbl1xr1,0.25577669139239134,her2,ARACNE,cbfb---tbl1xr1
akt1s1,ncor2,0.25576326569773844,her2,ARACNE,akt1s1---ncor2
mapk9,fbxw7,0.25566570403127464,her2,ARACNE,fbxw7---mapk9
arid1a,adam17,0.2545477145322641,her2,ARACNE,adam17---arid1a
adam17,pms2,0.25432098826458205,her2,ARACNE,adam17---pms2
jak1,tbl1xr1,0.25415816101017796,her2,ARACNE,jak1---tbl1xr1
jak1,hras,0.25408413549477604,her2,ARACNE,hras---jak1
itgav,fbxw7,0.2537304619898837,her2,ARACNE,fbxw7---itgav
hsd17b6,mmp13,0.2529825046425236,her2,ARACNE,hsd17b6---mmp13
abcc10,arid1a,0.252968707470016,her2,ARACNE,abcc10---arid1a
ctnna1,tbl1xr1,0.2522801173273974,her2,ARACNE,ctnna1---tbl1xr1
acvr2b,gdf11,0.2521164901406303,her2,ARACNE,acvr2b---gdf11
akt1s1,jak1,0.25123204589226766,her2,ARACNE,akt1s1---jak1
jak1,ncoa2,0.2503282233955533,her2,ARACNE,jak1---ncoa2
mapk6,utrn,0.25032821612536704,her2,ARACNE,mapk6---utrn
akt1s1,sf3b1,0.24974297024969605,her2,ARACNE,akt1s1---sf3b1
map4,utrn,0.24887662819117562,her2,ARACNE,map4---utrn
nfkb2,sf3b1,0.24846135929849922,her2,ARACNE,nfkb2---sf3b1
mapk14,ncoa2,0.24846135929849922,her2,ARACNE,mapk14---ncoa2
tnk2,acvr1,0.24846135929849922,her2,ARACNE,acvr1---tnk2
hras,mmp13,0.24846135929849922,her2,ARACNE,hras---mmp13
abcc10,map2k2,0.24846135929849922,her2,ARACNE,abcc10---map2k2
map2k2,fgf1,0.24846135929849922,her2,ARACNE,fgf1---map2k2
casp8,ncoa2,0.24846135929849922,her2,ARACNE,casp8---ncoa2
tbl1xr1,adam17,0.24796121341403943,her2,ARACNE,adam17---tbl1xr1
map4,tnk2,0.24631110720611193,her2,ARACNE,map4---tnk2
ccnb1,chd1,0.2456299282390928,her2,ARACNE,ccnb1---chd1
ctnna1,abcc10,0.24545530966559692,her2,ARACNE,abcc10---ctnna1
map4,afdn,0.2448181746373903,her2,ARACNE,afdn---map4
adam10,rad51,0.24435715476479558,her2,ARACNE,adam10---rad51
gdf11,eif4e,0.2443136851261789,her2,ARACNE,eif4e---gdf11
epcam,kdm3a,0.24152143934986015,her2,ARACNE,epcam---kdm3a
mapk6,map2k2,0.23999137198538545,her2,ARACNE,map2k2---mapk6
fam20c,col12a1,0.23943102799100568,her2,ARACNE,col12a1---fam20c
itgav,mmp13,0.23901279378561746,her2,ARACNE,itgav---mmp13
map4,rad51,0.23821178059525572,her2,ARACNE,map4---rad51
sf3b1,ncoa2,0.23780326615820346,her2,ARACNE,ncoa2---sf3b1
eif4e,abcc10,0.2377385297373431,her2,ARACNE,abcc10---eif4e
map2k1,eif5a2,0.23746480492074795,her2,ARACNE,eif5a2---map2k1
mmp1,mmp3,0.2372132189651568,her2,ARACNE,mmp1---mmp3
sf3b1,map2k2,0.2361563558815689,her2,ARACNE,map2k2---sf3b1
map2k2,pms2,0.23582610761575662,her2,ARACNE,map2k2---pms2
eif4e,ncor2,0.2357554691891588,her2,ARACNE,eif4e---ncor2
adam10,gdf11,0.23572233352106942,her2,ARACNE,adam10---gdf11
itgav,fgf1,0.23572233352106942,her2,ARACNE,fgf1---itgav
map2k1,maml3,0.23572233352106942,her2,ARACNE,maml3---map2k1
gdf11,smad4,0.23572233352106942,her2,ARACNE,gdf11---smad4
mapk14,sdc4,0.23572233352106942,her2,ARACNE,mapk14---sdc4
ctcf,cbfb,0.23572233352106942,her2,ARACNE,cbfb---ctcf
ctcf,arid1a,0.23572233352106942,her2,ARACNE,arid1a---ctcf
eif4e,rad51,0.23572233352106942,her2,ARACNE,eif4e---rad51
stk11,bmf,0.23572233352106942,her2,ARACNE,bmf---stk11
gsk3b,pms2,0.23572233352106942,her2,ARACNE,gsk3b---pms2
mmp13,fgf1,0.23572233352106942,her2,ARACNE,fgf1---mmp13
ctnna1,hsd17b6,0.23561381747449595,her2,ARACNE,ctnna1---hsd17b6
ctnna1,stat3,0.23521180654254703,her2,ARACNE,ctnna1---stat3
acvr2b,afdn,0.23502422579341786,her2,ARACNE,acvr2b---afdn
mapk6,ctnna1,0.2346116345425635,her2,ARACNE,ctnna1---mapk6
ctnna1,nfkb2,0.23451962006806593,her2,ARACNE,ctnna1---nfkb2
smad4,smad7,0.234504431561267,her2,ARACNE,smad4---smad7
fbxw7,jak1,0.23071772909471733,her2,ARACNE,fbxw7---jak1
eif4e,utrn,0.22956326098396396,her2,ARACNE,eif4e---utrn
cbfb,mmp13,0.22906582609769632,her2,ARACNE,cbfb---mmp13
fbxw7,arid5b,0.22838812442022505,her2,ARACNE,arid5b---fbxw7
fbxw7,cbfb,0.2264859710005389,her2,ARACNE,cbfb---fbxw7
gdf11,jak1,0.2262536637592536,her2,ARACNE,gdf11---jak1
ubr5,chd1,0.22476978917527735,her2,ARACNE,chd1---ubr5
adam17,chd1,0.22459576357124256,her2,ARACNE,adam17---chd1
ctnna1,cbfb,0.22456907734748377,her2,ARACNE,cbfb---ctnna1
map4,kdm5a,0.2231435513142097,her2,ARACNE,kdm5a---map4
map4,gsk3b,0.2231435513142097,her2,ARACNE,gsk3b---map4
map4,asxl2,0.2231435513142097,her2,ARACNE,asxl2---map4
adam10,smad1,0.2231435513142097,her2,ARACNE,adam10---smad1
fbxw7,hras,0.2231435513142097,her2,ARACNE,fbxw7---hras
fbxw7,kdm5a,0.2231435513142097,her2,ARACNE,fbxw7---kdm5a
nfkb2,rad51c,0.2231435513142097,her2,ARACNE,nfkb2---rad51c
hsd17b6,fgf1,0.2231435513142097,her2,ARACNE,fgf1---hsd17b6
foxo3,asxl1,0.2231435513142097,her2,ARACNE,asxl1---foxo3
utrn,tnk2,0.2231435513142097,her2,ARACNE,tnk2---utrn
birc6,smad7,0.2231435513142097,her2,ARACNE,birc6---smad7
acvr1,mmp13,0.2231435513142097,her2,ARACNE,acvr1---mmp13
smad1,smad7,0.2231435513142097,her2,ARACNE,smad1---smad7
itgav,stk11,0.22300627448164434,her2,ARACNE,itgav---stk11
hsd17b6,utrn,0.22240963856648488,her2,ARACNE,hsd17b6---utrn
nfkb2,ccnd3,0.2217582674461953,her2,ARACNE,ccnd3---nfkb2
utrn,pms2,0.2207371407065546,her2,ARACNE,pms2---utrn
birc6,fn1,0.21910265789013472,her2,ARACNE,birc6---fn1
map2k1,smad7,0.21909053454646354,her2,ARACNE,map2k1---smad7
adam10,ctnna1,0.21894377758671713,her2,ARACNE,adam10---ctnna1
acvr2b,ctnna1,0.21746187638748626,her2,ARACNE,acvr2b---ctnna1
akt1s1,nfkb2,0.2172168416537037,her2,ARACNE,akt1s1---nfkb2
nfkb2,abcc10,0.21548579704039028,her2,ARACNE,abcc10---nfkb2
map4,erbb4,0.21475582977537933,her2,ARACNE,erbb4---map4
map4,ccnd1,0.21415501900066403,her2,ARACNE,ccnd1---map4
map2k1,afdn,0.2140554865699631,her2,ARACNE,afdn---map2k1
afdn,mmp13,0.21405069271775456,her2,ARACNE,afdn---mmp13
abcc10,smad4,0.21312984405571989,her2,ARACNE,abcc10---smad4
fbxw7,rbl2,0.21171697648430765,her2,ARACNE,fbxw7---rbl2
akt1s1,adam17,0.2117169711685296,her2,ARACNE,adam17---akt1s1
mapk9,bmpr1a,0.21171697077205387,her2,ARACNE,bmpr1a---mapk9
ctnna1,smad4,0.2116700483672611,her2,ARACNE,ctnna1---smad4
ptprm,fam20c,0.2115117267212856,her2,ARACNE,fam20c---ptprm
akt1s1,mapk14,0.21080521413773123,her2,ARACNE,akt1s1---mapk14
map4,cyp21a2,0.21072103131565179,her2,ARACNE,cyp21a2---map4
map4,smad7,0.21072103131565179,her2,ARACNE,map4---smad7
hsd17b2,hsd17b10,0.21072103131565179,her2,ARACNE,hsd17b10---hsd17b2
kdm6a,src,0.21072103131565179,her2,ARACNE,kdm6a---src
adam10,nf2,0.21072103131565179,her2,ARACNE,adam10---nf2
fbxw7,maml3,0.21072103131565179,her2,ARACNE,fbxw7---maml3
fbxw7,map2k2,0.21072103131565179,her2,ARACNE,fbxw7---map2k2
nfkb2,stat3,0.21072103131565179,her2,ARACNE,nfkb2---stat3
nfkb2,mapk14,0.21072103131565179,her2,ARACNE,mapk14---nfkb2
nfkb2,utrn,0.21072103131565179,her2,ARACNE,nfkb2---utrn
stat3,birc6,0.21072103131565179,her2,ARACNE,birc6---stat3
stat3,chd1,0.21072103131565179,her2,ARACNE,chd1---stat3
maml3,mapk14,0.21072103131565179,her2,ARACNE,maml3---mapk14
maml3,adam17,0.21072103131565179,her2,ARACNE,adam17---maml3
eif4e,gsk3b,0.21072103131565179,her2,ARACNE,eif4e---gsk3b
nf2,sf3b1,0.21072103131565179,her2,ARACNE,nf2---sf3b1
nf2,ncoa2,0.21072103131565179,her2,ARACNE,ncoa2---nf2
akr1c2,vegfa,0.21072103131565179,her2,ARACNE,akr1c2---vegfa
abcc10,ncoa2,0.21072103131565179,her2,ARACNE,abcc10---ncoa2
hist1h2bc,mecom,0.21072103131565179,her2,ARACNE,hist1h2bc---mecom
asxl1,casp8,0.21072103131565179,her2,ARACNE,asxl1---casp8
arid5b,casp9,0.21072103131565179,her2,ARACNE,arid5b---casp9
casp8,ncor2,0.21072103131565179,her2,ARACNE,casp8---ncor2
kmt2d,cyp19a1,0.21072103131565179,her2,ARACNE,cyp19a1---kmt2d
dll4,mecom,0.21072103131565179,her2,ARACNE,dll4---mecom
src,large1,0.21072103131565179,her2,ARACNE,large1---src
sf3b1,tsc2,0.20992296357654627,her2,ARACNE,sf3b1---tsc2
akt1s1,map2k2,0.20983398300179346,her2,ARACNE,akt1s1---map2k2
maml3,cbfb,0.20976205067329534,her2,ARACNE,cbfb---maml3
mapk6,nfkb2,0.20966302289960304,her2,ARACNE,mapk6---nfkb2
sf3b1,eif5a2,0.2090532454262819,her2,ARACNE,eif5a2---sf3b1
adam10,nfkb2,0.20899269781348107,her2,ARACNE,adam10---nfkb2
st7,pms2,0.2078532491813787,her2,ARACNE,pms2---st7
eif4e,tsc2,0.20730732033031973,her2,ARACNE,eif4e---tsc2
erbb4,eif4e,0.20722330845532078,her2,ARACNE,eif4e---erbb4
akt1s1,smad7,0.20640306176223966,her2,ARACNE,akt1s1---smad7
mapk9,erbb4,0.20639152581486186,her2,ARACNE,erbb4---mapk9
map2k1,erbb4,0.206384135972133,her2,ARACNE,erbb4---map2k1
adam10,tsc2,0.20561434266831036,her2,ARACNE,adam10---tsc2
hras,adam17,0.2056137265374618,her2,ARACNE,adam17---hras
map2k1,nfkb2,0.20561239433136436,her2,ARACNE,map2k1---nfkb2
itgav,bmpr1a,0.20390496034285288,her2,ARACNE,bmpr1a---itgav
mapk6,pdgfa,0.20315205821117743,her2,ARACNE,mapk6---pdgfa
gdf11,asxl1,0.20304016019131588,her2,ARACNE,asxl1---gdf11
asxl1,zfp36l1,0.20227343627234085,her2,ARACNE,asxl1---zfp36l1
akt1s1,ugt2b15,0.2022236857427595,her2,ARACNE,akt1s1---ugt2b15
cbfb,utrn,0.20222368241583144,her2,ARACNE,cbfb---utrn
itgav,nfkb2,0.20215025675409226,her2,ARACNE,itgav---nfkb2
map2k1,tsc2,0.20058195782139077,her2,ARACNE,map2k1---tsc2
maml3,fn1,0.20052504907214885,her2,ARACNE,fn1---maml3
ctcf,eif4e,0.1997972949413782,her2,ARACNE,ctcf---eif4e
nfkb2,eif4e,0.19887275618287426,her2,ARACNE,eif4e---nfkb2
mapk14,nf2,0.1988244933883534,her2,ARACNE,mapk14---nf2
prkg1,arid5b,0.19882449325744567,her2,ARACNE,arid5b---prkg1
cyp3a5,arl11,0.19845093872383757,her2,ARACNE,arl11---cyp3a5
mapk6,tsc2,0.19845093872383757,her2,ARACNE,mapk6---tsc2
mapk6,gldc,0.19845093872383757,her2,ARACNE,gldc---mapk6
acvr2b,chd1,0.19845093872383757,her2,ARACNE,acvr2b---chd1
hsd17b2,erbb2,0.19845093872383757,her2,ARACNE,erbb2---hsd17b2
mapk9,maml3,0.19845093872383757,her2,ARACNE,maml3---mapk9
mapk9,thada,0.19845093872383757,her2,ARACNE,mapk9---thada
mapk9,gsk3b,0.19845093872383757,her2,ARACNE,gsk3b---mapk9
mapk9,cyp21a2,0.19845093872383757,her2,ARACNE,cyp21a2---mapk9
akt1s1,erbb4,0.19845093872383757,her2,ARACNE,akt1s1---erbb4
adam10,birc6,0.19845093872383757,her2,ARACNE,adam10---birc6
adam10,bmpr1a,0.19845093872383757,her2,ARACNE,adam10---bmpr1a
adam10,smad7,0.19845093872383757,her2,ARACNE,adam10---smad7
map2k1,sdc4,0.19845093872383757,her2,ARACNE,map2k1---sdc4
map2k5,rbpj,0.19845093872383757,her2,ARACNE,map2k5---rbpj
srd5a1,rbl2,0.19845093872383757,her2,ARACNE,rbl2---srd5a1
srd5a1,fam20c,0.19845093872383757,her2,ARACNE,fam20c---srd5a1
ctnna1,utrn,0.19845093872383757,her2,ARACNE,ctnna1---utrn
ctnna1,smad7,0.19845093872383757,her2,ARACNE,ctnna1---smad7
mmp1,col12a1,0.19845093872383757,her2,ARACNE,col12a1---mmp1
gdf11,rbl2,0.19845093872383757,her2,ARACNE,gdf11---rbl2
gdf11,tsc2,0.19845093872383757,her2,ARACNE,gdf11---tsc2
gdf11,acvr1,0.19845093872383757,her2,ARACNE,acvr1---gdf11
gdf11,map2k2,0.19845093872383757,her2,ARACNE,gdf11---map2k2
nfkb2,smad4,0.19845093872383757,her2,ARACNE,nfkb2---smad4
nfkb2,ncor2,0.19845093872383757,her2,ARACNE,ncor2---nfkb2
nfkb2,ccnd1,0.19845093872383757,her2,ARACNE,ccnd1---nfkb2
stat3,ush2a,0.19845093872383757,her2,ARACNE,stat3---ush2a
maml3,eif4e,0.19845093872383757,her2,ARACNE,eif4e---maml3
maml3,jak1,0.19845093872383757,her2,ARACNE,jak1---maml3
maml3,col12a1,0.19845093872383757,her2,ARACNE,col12a1---maml3
maml3,rps6kb2,0.19845093872383757,her2,ARACNE,maml3---rps6kb2
ctcf,smad1,0.19845093872383757,her2,ARACNE,ctcf---smad1
cbfb,ugt2b15,0.19845093872383757,her2,ARACNE,cbfb---ugt2b15
cyp17a1,bmp4,0.19845093872383757,her2,ARACNE,bmp4---cyp17a1
eif4e,raf1,0.19845093872383757,her2,ARACNE,eif4e---raf1
eif4e,stk11,0.19845093872383757,her2,ARACNE,eif4e---stk11
jak1,thada,0.19845093872383757,her2,ARACNE,jak1---thada
ptk2,birc6,0.19845093872383757,her2,ARACNE,birc6---ptk2
hsd17b6,tsc2,0.19845093872383757,her2,ARACNE,hsd17b6---tsc2
hsd17b6,ccnd3,0.19845093872383757,her2,ARACNE,ccnd3---hsd17b6
hsd17b6,kdm5a,0.19845093872383757,her2,ARACNE,hsd17b6---kdm5a
hdac2,zfp36l1,0.19845093872383757,her2,ARACNE,hdac2---zfp36l1
nf2,hist1h2bc,0.19845093872383757,her2,ARACNE,hist1h2bc---nf2
tnk2,hdac1,0.19845093872383757,her2,ARACNE,hdac1---tnk2
tnk2,gsk3b,0.19845093872383757,her2,ARACNE,gsk3b---tnk2
tnk2,cyp21a2,0.19845093872383757,her2,ARACNE,cyp21a2---tnk2
eif5a2,adam17,0.19845093872383757,her2,ARACNE,adam17---eif5a2
tsc2,tbl1xr1,0.19845093872383757,her2,ARACNE,tbl1xr1---tsc2
arid1a,hsd17b13,0.19845093872383757,her2,ARACNE,arid1a---hsd17b13
map3k5,asxl2,0.19845093872383757,her2,ARACNE,asxl2---map3k5
map2k2,mmp23b,0.19845093872383757,her2,ARACNE,map2k2---mmp23b
adam17,mmp13,0.19845093872383757,her2,ARACNE,adam17---mmp13
smad1,pms2,0.19845093872383757,her2,ARACNE,pms2---smad1
pdgfa,col12a1,0.19845093872383757,her2,ARACNE,col12a1---pdgfa
pdgfa,setd2,0.19845093872383757,her2,ARACNE,pdgfa---setd2
hdac1,pms2,0.19845093872383757,her2,ARACNE,hdac1---pms2
hdac1,sdc4,0.19845093872383757,her2,ARACNE,hdac1---sdc4
tubb4b,e2f1,0.19845093872383757,her2,ARACNE,e2f1---tubb4b
cyp21a2,ccnd1,0.19845093872383757,her2,ARACNE,ccnd1---cyp21a2
pms2,ccnd1,0.19845093872383757,her2,ARACNE,ccnd1---pms2
heyl,mecom,0.19845093872383757,her2,ARACNE,heyl---mecom
map2k2,arid5b,0.1982869974070418,her2,ARACNE,arid5b---map2k2
mapk6,bmpr1a,0.19716648597064435,her2,ARACNE,bmpr1a---mapk6
rad51,col12a1,0.19621626825649496,her2,ARACNE,col12a1---rad51
adam10,maml3,0.19621153054450335,her2,ARACNE,adam10---maml3
acvr2b,erbb4,0.1947214005781488,her2,ARACNE,acvr2b---erbb4
ccnd3,stat5a,0.19376551165782008,her2,ARACNE,ccnd3---stat5a
gdf11,rad51,0.19376088202497677,her2,ARACNE,gdf11---rad51
mapk6,abcc10,0.19371298782327795,her2,ARACNE,abcc10---mapk6
akt1s1,maml3,0.19307815401271444,her2,ARACNE,akt1s1---maml3
nfkb2,arid1a,0.19302650814440891,her2,ARACNE,arid1a---nfkb2
mmp15,pms2,0.19279124814213144,her2,ARACNE,mmp15---pms2
ptk2,ubr5,0.1927912401484413,her2,ARACNE,ptk2---ubr5
erbb4,pms2,0.19279075293131598,her2,ARACNE,erbb4---pms2
itgav,erbb4,0.19278942477542138,her2,ARACNE,erbb4---itgav
eif4e,sdc4,0.19203647998149354,her2,ARACNE,eif4e---sdc4
st7,bmpr1a,0.19140458983675046,her2,ARACNE,bmpr1a---st7
map4,ctcf,0.19131508313528567,her2,ARACNE,ctcf---map4
jak1,smad7,0.19107529660700795,her2,ARACNE,jak1---smad7
erbb4,jak1,0.19054045216105653,her2,ARACNE,erbb4---jak1
mapk6,ctcf,0.1903159877143361,her2,ARACNE,ctcf---mapk6
mapk9,pdgfa,0.1903146459482894,her2,ARACNE,mapk9---pdgfa
arid5b,bmpr1a,0.18968862737104342,her2,ARACNE,arid5b---bmpr1a
map4,abcc10,0.18935677311216104,her2,ARACNE,abcc10---map4
maml3,tsc2,0.1879682310368338,her2,ARACNE,maml3---tsc2
map2k2,smad1,0.1876366130506506,her2,ARACNE,map2k2---smad1
adam10,cyp21a2,0.18693820935195316,her2,ARACNE,adam10---cyp21a2
inha,acvr2a,0.18632957819149265,her2,ARACNE,acvr2a---inha
map4,ctbp2,0.18632957819149265,her2,ARACNE,ctbp2---map4
map4,src,0.18632957819149265,her2,ARACNE,map4---src
acvr2b,prkg1,0.18632957819149265,her2,ARACNE,acvr2b---prkg1
acvr2b,thada,0.18632957819149265,her2,ARACNE,acvr2b---thada
acvr2b,pdgfa,0.18632957819149265,her2,ARACNE,acvr2b---pdgfa
acvr2b,bmpr1a,0.18632957819149265,her2,ARACNE,acvr2b---bmpr1a
mapk9,birc6,0.18632957819149265,her2,ARACNE,birc6---mapk9
tubb1,inhbc,0.18632957819149265,her2,ARACNE,inhbc---tubb1
tubb1,smad1,0.18632957819149265,her2,ARACNE,smad1---tubb1
tubb1,setd2,0.18632957819149265,her2,ARACNE,setd2---tubb1
akt1s1,akr1c4,0.18632957819149265,her2,ARACNE,akr1c4---akt1s1
akt1s1,map3k5,0.18632957819149265,her2,ARACNE,akt1s1---map3k5
akt1s1,abcb11,0.18632957819149265,her2,ARACNE,abcb11---akt1s1
akt1s1,mlst8,0.18632957819149265,her2,ARACNE,akt1s1---mlst8
adam10,rps6kb2,0.18632957819149265,her2,ARACNE,adam10---rps6kb2
itgav,bcas3,0.18632957819149265,her2,ARACNE,bcas3---itgav
itgav,ccnd3,0.18632957819149265,her2,ARACNE,ccnd3---itgav
map2k1,kdm5a,0.18632957819149265,her2,ARACNE,kdm5a---map2k1
map2k1,arid2,0.18632957819149265,her2,ARACNE,arid2---map2k1
fbxw7,gsk3b,0.18632957819149265,her2,ARACNE,fbxw7---gsk3b
fbxw7,sdc4,0.18632957819149265,her2,ARACNE,fbxw7---sdc4
foxp1,inhbc,0.18632957819149265,her2,ARACNE,foxp1---inhbc
foxp1,gsk3b,0.18632957819149265,her2,ARACNE,foxp1---gsk3b
foxp1,mmp23b,0.18632957819149265,her2,ARACNE,foxp1---mmp23b
mmp1,prkcq,0.18632957819149265,her2,ARACNE,mmp1---prkcq
gdf11,thada,0.18632957819149265,her2,ARACNE,gdf11---thada
gdf11,stat5a,0.18632957819149265,her2,ARACNE,gdf11---stat5a
nfkb2,map3k3,0.18632957819149265,her2,ARACNE,map3k3---nfkb2
nfkb2,acvr1,0.18632957819149265,her2,ARACNE,acvr1---nfkb2
maml3,casp8,0.18632957819149265,her2,ARACNE,casp8---maml3
map3k3,akt1,0.18632957819149265,her2,ARACNE,akt1---map3k3
map3k3,cxcr1,0.18632957819149265,her2,ARACNE,cxcr1---map3k3
mapk14,eif5a2,0.18632957819149265,her2,ARACNE,eif5a2---mapk14
mapk14,afdn,0.18632957819149265,her2,ARACNE,afdn---mapk14
ctcf,hsd17b6,0.18632957819149265,her2,ARACNE,ctcf---hsd17b6
ctcf,map2k2,0.18632957819149265,her2,ARACNE,ctcf---map2k2
erbb4,sf3b1,0.18632957819149265,her2,ARACNE,erbb4---sf3b1
erbb4,numbl,0.18632957819149265,her2,ARACNE,erbb4---numbl
cbfb,mlst8,0.18632957819149265,her2,ARACNE,cbfb---mlst8
eif4e,smad7,0.18632957819149265,her2,ARACNE,eif4e---smad7
arl11,wwox,0.18632957819149265,her2,ARACNE,arl11---wwox
dnah11,adam17,0.18632957819149265,her2,ARACNE,adam17---dnah11
dnah11,vegfa,0.18632957819149265,her2,ARACNE,dnah11---vegfa
jak1,ubr5,0.18632957819149265,her2,ARACNE,jak1---ubr5
jak1,magea8,0.18632957819149265,her2,ARACNE,jak1---magea8
jak1,rbpj,0.18632957819149265,her2,ARACNE,jak1---rbpj
ctbp2,tbl1xr1,0.18632957819149265,her2,ARACNE,ctbp2---tbl1xr1
ugt2b15,shank2,0.18632957819149265,her2,ARACNE,shank2---ugt2b15
hsd17b6,asxl1,0.18632957819149265,her2,ARACNE,asxl1---hsd17b6
hsd17b6,chd1,0.18632957819149265,her2,ARACNE,chd1---hsd17b6
hsd17b6,wwox,0.18632957819149265,her2,ARACNE,hsd17b6---wwox
hdac2,tnk2,0.18632957819149265,her2,ARACNE,hdac2---tnk2
hdac2,fgf1,0.18632957819149265,her2,ARACNE,fgf1---hdac2
nf2,rad51,0.18632957819149265,her2,ARACNE,nf2---rad51
sf3b1,ryr2,0.18632957819149265,her2,ARACNE,ryr2---sf3b1
tnk2,kdm5a,0.18632957819149265,her2,ARACNE,kdm5a---tnk2
tnk2,smarcd1,0.18632957819149265,her2,ARACNE,smarcd1---tnk2
birc6,st7,0.18632957819149265,her2,ARACNE,birc6---st7
birc6,acvr2a,0.18632957819149265,her2,ARACNE,acvr2a---birc6
birc6,cyp21a2,0.18632957819149265,her2,ARACNE,birc6---cyp21a2
raf1,casp8,0.18632957819149265,her2,ARACNE,casp8---raf1
prkcq,kdr,0.18632957819149265,her2,ARACNE,kdr---prkcq
inhbc,ar,0.18632957819149265,her2,ARACNE,ar---inhbc
clrn2,magea8,0.18632957819149265,her2,ARACNE,clrn2---magea8
peg3,hdac1,0.18632957819149265,her2,ARACNE,hdac1---peg3
akr1c4,shank2,0.18632957819149265,her2,ARACNE,akr1c4---shank2
tsc2,map2k2,0.18632957819149265,her2,ARACNE,map2k2---tsc2
tsc2,fgf1,0.18632957819149265,her2,ARACNE,fgf1---tsc2
acvr1,ncor2,0.18632957819149265,her2,ARACNE,acvr1---ncor2
acvr1,smad7,0.18632957819149265,her2,ARACNE,acvr1---smad7
smad2,hsd17b14,0.18632957819149265,her2,ARACNE,hsd17b14---smad2
st7,smad7,0.18632957819149265,her2,ARACNE,smad7---st7
abcc10,bmpr1a,0.18632957819149265,her2,ARACNE,abcc10---bmpr1a
asxl1,ccnd1,0.18632957819149265,her2,ARACNE,asxl1---ccnd1
smad4,pdgfa,0.18632957819149265,her2,ARACNE,pdgfa---smad4
smad4,gsk3b,0.18632957819149265,her2,ARACNE,gsk3b---smad4
ccnd3,tubb4b,0.18632957819149265,her2,ARACNE,ccnd3---tubb4b
rad51,kdm5a,0.18632957819149265,her2,ARACNE,kdm5a---rad51
rad51,cyp21a2,0.18632957819149265,her2,ARACNE,cyp21a2---rad51
arid5b,akap9,0.18632957819149265,her2,ARACNE,akap9---arid5b
adam17,or6a2,0.18632957819149265,her2,ARACNE,adam17---or6a2
pdgfa,taf1,0.18632957819149265,her2,ARACNE,pdgfa---taf1
casp9,bmpr1a,0.18632957819149265,her2,ARACNE,bmpr1a---casp9
apc,mecom,0.18632957819149265,her2,ARACNE,apc---mecom
tubb4b,heyl,0.18632957819149265,her2,ARACNE,heyl---tubb4b
cyp21a2,smad7,0.18632957819149265,her2,ARACNE,cyp21a2---smad7
pms2,smad7,0.18632957819149265,her2,ARACNE,pms2---smad7
sdc4,ncoa2,0.18632957819149265,her2,ARACNE,ncoa2---sdc4
sdc4,zfp36l1,0.18632957819149265,her2,ARACNE,sdc4---zfp36l1
fam20c,mmp3,0.18632957819149265,her2,ARACNE,fam20c---mmp3
psen2,heyl,0.18632957819149265,her2,ARACNE,heyl---psen2
ncoa2,smad7,0.18632957819149265,her2,ARACNE,ncoa2---smad7
rasgef1b,inhba,0.18632957819149265,her2,ARACNE,inhba---rasgef1b
