x,y,weight,subtype,method,edge_id
nrip1,bche,0.019564440800656054,luma,GENIE3,nrip1---nrip1
cyp19a1,prkg1,0.019536652341883915,luma,GENIE3,cyp19a1---cyp19a1
tnk2,src,0.01953187577451186,luma,GENIE3,tnk2---tnk2
map3k1,zfp36l1,0.01952530212385445,luma,GENIE3,map3k1---map3k1
eif4e,kdm3a,0.019494018170874903,luma,GENIE3,eif4e---eif4e
eif4e,runx1,0.019455860665979815,luma,GENIE3,eif4e---eif4e
syne1,prr16,0.01945457991716622,luma,GENIE3,syne1---syne1
afdn,acvr2b,0.019437450962681197,luma,GENIE3,afdn---afdn
itgav,tbl1xr1,0.01941798074876903,luma,GENIE3,itgav---itgav
mmp27,mmp3,0.01940850111354021,luma,GENIE3,mmp27---mmp27
prkcq,spen,0.019400270089294517,luma,GENIE3,prkcq---prkcq
pdgfra,ackr3,0.019393290768045256,luma,GENIE3,pdgfra---pdgfra
hsd17b6,ackr3,0.019382955352953937,luma,GENIE3,hsd17b6---hsd17b6
smad7,birc6,0.019375430547865283,luma,GENIE3,smad7---smad7
ncoa2,stat3,0.019355358445000973,luma,GENIE3,ncoa2---ncoa2
ackr3,fn1,0.01934526551045832,luma,GENIE3,ackr3---ackr3
ncoa2,sf3b1,0.019329695317718082,luma,GENIE3,ncoa2---ncoa2
sox9,bmp4,0.019326475881817375,luma,GENIE3,sox9---sox9
adam10,casp9,0.019305640092231475,luma,GENIE3,adam10---adam10
col12a1,syne1,0.01925997937017456,luma,GENIE3,col12a1---col12a1
eif4e,tbl1xr1,0.01925194156473648,luma,GENIE3,eif4e---eif4e
map3k1,pik3r1,0.01925175976830395,luma,GENIE3,map3k1---map3k1
nr1i2,mmp16,0.019244996115023883,luma,GENIE3,nr1i2---nr1i2
prkcq,myh9,0.01923736019630693,luma,GENIE3,prkcq---prkcq
arid5b,mmp3,0.01921006152657249,luma,GENIE3,arid5b---arid5b
eif4e,fbxw7,0.0191911278935797,luma,GENIE3,eif4e---eif4e
stat5a,mmp14,0.019189694927265404,luma,GENIE3,stat5a---stat5a
ncor1,adam10,0.019170867547155114,luma,GENIE3,ncor1---ncor1
adam10,kdm6a,0.019162869564439904,luma,GENIE3,adam10---adam10
maml1,tnk2,0.019149948195892715,luma,GENIE3,maml1---maml1
map4,adam10,0.01911618404182743,luma,GENIE3,map4---map4
ncor1,maml1,0.01911253680292681,luma,GENIE3,ncor1---ncor1
pik3r3,myc,0.019102864772002907,luma,GENIE3,pik3r3---pik3r3
adam10,eif4e,0.01909726181552987,luma,GENIE3,adam10---adam10
stat3,afdn,0.019000808973293353,luma,GENIE3,stat3---stat3
map4,afdn,0.018976793186236327,luma,GENIE3,map4---map4
maml1,ncstn,0.018974578538307914,luma,GENIE3,maml1---maml1
mmp13,syne1,0.018962332045857087,luma,GENIE3,mmp13---mmp13
smarcd1,map2k2,0.018945435226284675,luma,GENIE3,smarcd1---smarcd1
acvr1,mmp13,0.01894056046586264,luma,GENIE3,acvr1---acvr1
large1,mmp24,0.01892717538280051,luma,GENIE3,large1---large1
acvr1,mapk3,0.01890802142269787,luma,GENIE3,acvr1---acvr1
smad2,hes2,0.01890018120746235,luma,GENIE3,smad2---smad2
afdn,hsd17b7,0.018899488254997505,luma,GENIE3,afdn---afdn
fgf1,mmp13,0.018882622115862696,luma,GENIE3,fgf1---fgf1
cacna2d3,csf1r,0.018863739441594574,luma,GENIE3,cacna2d3---cacna2d3
hdac9,nr1i2,0.018832287431550427,luma,GENIE3,hdac9---hdac9
sf3b1,smad7,0.01882925620937302,luma,GENIE3,sf3b1---sf3b1
dab2,cyp11a1,0.018793981600405636,luma,GENIE3,dab2---dab2
hes2,myh9,0.018792118804808317,luma,GENIE3,hes2---hes2
large1,map3k1,0.01877473282029381,luma,GENIE3,large1---large1
runx1,ncstn,0.018764449195499935,luma,GENIE3,runx1---runx1
tgfbr3,map2k4,0.01875231835049726,luma,GENIE3,tgfbr3---tgfbr3
large1,wfdc2,0.018743923144728555,luma,GENIE3,large1---large1
fgf1,jak1,0.018740057900041494,luma,GENIE3,fgf1---fgf1
cyp11a1,eif5a2,0.018715768160910175,luma,GENIE3,cyp11a1---cyp11a1
itgav,serpini1,0.018704160187421007,luma,GENIE3,itgav---itgav
maml1,pde4dip,0.01868292560767954,luma,GENIE3,maml1---maml1
spry2,mmp27,0.01866057164162268,luma,GENIE3,spry2---spry2
mmp19,cxcr2,0.018653048244131318,luma,GENIE3,mmp19---mmp19
pbrm1,afdn,0.018583675199148598,luma,GENIE3,pbrm1---pbrm1
asxl2,tsc2,0.01857714587904314,luma,GENIE3,asxl2---asxl2
kdm6a,acvr2b,0.018572970710015187,luma,GENIE3,kdm6a---kdm6a
mmp16,nr1i2,0.018570108778235544,luma,GENIE3,mmp16---mmp16
ncor2,pms2,0.01856465866785755,luma,GENIE3,ncor2---ncor2
birc6,smad7,0.018553221197475284,luma,GENIE3,birc6---birc6
ptprd,eif5a2,0.018548189865729463,luma,GENIE3,ptprd---ptprd
sox9,ncstn,0.0185375761707913,luma,GENIE3,sox9---sox9
runx1,map3k1,0.018528719336806953,luma,GENIE3,runx1---runx1
col6a3,ackr3,0.018526860622744844,luma,GENIE3,col6a3---col6a3
mmp19,kmt2d,0.018515170927943095,luma,GENIE3,mmp19---mmp19
nrip1,tbl1xr1,0.01849867883809067,luma,GENIE3,nrip1---nrip1
cdkn1b,ctcf,0.018486357585252206,luma,GENIE3,cdkn1b---cdkn1b
itgav,hsd17b4,0.018479979188052574,luma,GENIE3,itgav---itgav
large1,hsd17b14,0.018426096882930506,luma,GENIE3,large1---large1
sf3b1,rbl2,0.01838882578333335,luma,GENIE3,sf3b1---sf3b1
hsd17b6,maml3,0.01836767569855184,luma,GENIE3,hsd17b6---hsd17b6
spry2,akr1c4,0.01835504605467614,luma,GENIE3,spry2---spry2
ncor2,tsc2,0.018347497173893407,luma,GENIE3,ncor2---ncor2
runx1,hist1h2bc,0.018342925700386384,luma,GENIE3,runx1---runx1
map3k5,afdn,0.01833334528873792,luma,GENIE3,map3k5---map3k5
maml1,rbl2,0.01833081368836046,luma,GENIE3,maml1---maml1
jag1,ncor2,0.018314804640333526,luma,GENIE3,jag1---jag1
spen,mmp13,0.018313807661189913,luma,GENIE3,spen---spen
kmt2d,hsd17b13,0.018309140007203704,luma,GENIE3,kmt2d---kmt2d
ctcf,acvr1,0.018290800363800062,luma,GENIE3,ctcf---ctcf
ptprm,vegfb,0.018282632361247043,luma,GENIE3,ptprm---ptprm
col6a3,map2k4,0.018274789553362227,luma,GENIE3,col6a3---col6a3
stat3,map4,0.01823904457418233,luma,GENIE3,stat3---stat3
map4,spry2,0.01822843443978959,luma,GENIE3,map4---map4
acvrl1,pdgfra,0.018228255916929944,luma,GENIE3,acvrl1---acvrl1
rps6kb2,map2k4,0.01822772418313148,luma,GENIE3,rps6kb2---rps6kb2
kdm6a,ctcf,0.01822587841091553,luma,GENIE3,kdm6a---kdm6a
eif4e,acvr2b,0.018189862273885856,luma,GENIE3,eif4e---eif4e
mmp25,ptprm,0.018187370847726998,luma,GENIE3,mmp25---mmp25
casp8,adam10,0.01818703227603809,luma,GENIE3,casp8---casp8
nr2f1,stmn2,0.01818058361255638,luma,GENIE3,nr2f1---nr2f1
wfdc2,large1,0.018177617775702856,luma,GENIE3,wfdc2---wfdc2
map4,taf1,0.018145432474947522,luma,GENIE3,map4---map4
mmp3,map2k4,0.018128802461002583,luma,GENIE3,mmp3---mmp3
mtor,smarcd1,0.018111673344676338,luma,GENIE3,mtor---mtor
birc6,stat3,0.018099550401313513,luma,GENIE3,birc6---birc6
dnah11,gldc,0.018094101293829348,luma,GENIE3,dnah11---dnah11
cyp19a1,rasgef1b,0.01809366042681623,luma,GENIE3,cyp19a1---cyp19a1
eif4e,maml1,0.01809153142438368,luma,GENIE3,eif4e---eif4e
ncoa2,rbl2,0.01809014511706472,luma,GENIE3,ncoa2---ncoa2
foxp1,pik3r1,0.018086351326675437,luma,GENIE3,foxp1---foxp1
smad7,map4,0.018082992225181654,luma,GENIE3,smad7---smad7
col6a3,eif5a2,0.018047122524187734,luma,GENIE3,col6a3---col6a3
spen,hey1,0.018027987161543316,luma,GENIE3,spen---spen
spry2,palb2,0.018019815841190532,luma,GENIE3,spry2---spry2
chd1,birc6,0.01798937595452032,luma,GENIE3,chd1---chd1
spen,ncor2,0.017981923421466043,luma,GENIE3,spen---spen
adam10,fgf1,0.017981713299268395,luma,GENIE3,adam10---adam10
arid5b,hey1,0.01795099393345689,luma,GENIE3,arid5b---arid5b
maml1,ctcf,0.017934329680376806,luma,GENIE3,maml1---maml1
myc,map2k4,0.017925728594909738,luma,GENIE3,myc---myc
mmp16,cyp19a1,0.01791764821664539,luma,GENIE3,mmp16---mmp16
afdn,ubr5,0.017913626158898736,luma,GENIE3,afdn---afdn
ncoa2,smad1,0.017912288153052815,luma,GENIE3,ncoa2---ncoa2
adam10,smad7,0.017892069892164315,luma,GENIE3,adam10---adam10
kdm6a,akt1s1,0.01788862232091535,luma,GENIE3,kdm6a---kdm6a
acvrl1,cyp11a1,0.017880959403478898,luma,GENIE3,acvrl1---acvrl1
mmp19,syne1,0.017865616734165164,luma,GENIE3,mmp19---mmp19
taf1,abcc1,0.017839404142201438,luma,GENIE3,taf1---taf1
ncoa2,ctbp2,0.017835051578810865,luma,GENIE3,ncoa2---ncoa2
arid5b,kdm6a,0.017834616136690424,luma,GENIE3,arid5b---arid5b
map3k1,cyp21a2,0.017820871389782073,luma,GENIE3,map3k1---map3k1
itgav,jak2,0.017799371257305425,luma,GENIE3,itgav---itgav
hsd3b1,akap9,0.01779767743975643,luma,GENIE3,hsd3b1---hsd3b1
sdc4,gldc,0.01779203501771946,luma,GENIE3,sdc4---sdc4
stk11,akt1s1,0.01778852658292453,luma,GENIE3,stk11---stk11
syne1,stmn2,0.01778427161035096,luma,GENIE3,syne1---syne1
hsd17b1,large1,0.01778230442776963,luma,GENIE3,hsd17b1---hsd17b1
jak1,taf1,0.01776117266746529,luma,GENIE3,jak1---jak1
chd1,pbrm1,0.017741598236507714,luma,GENIE3,chd1---chd1
tgfbr3,spry2,0.01774007125953391,luma,GENIE3,tgfbr3---tgfbr3
foxp1,wwox,0.01772555787595428,luma,GENIE3,foxp1---foxp1
nfkb1,cacna2d3,0.017708723245531945,luma,GENIE3,nfkb1---nfkb1
afdn,itgav,0.017706179153644953,luma,GENIE3,afdn---afdn
pms2,fbxw7,0.01767530645299095,luma,GENIE3,pms2---pms2
spry2,fgf1,0.01767204842875593,luma,GENIE3,spry2---spry2
ctbp2,taf1,0.017660467131368155,luma,GENIE3,ctbp2---ctbp2
arid5b,nr2f1,0.017645399766328774,luma,GENIE3,arid5b---arid5b
map2k4,mapk4,0.01763729784335866,luma,GENIE3,map2k4---map2k4
kdr,heyl,0.017630273683524045,luma,GENIE3,kdr---kdr
jak2,wwox,0.017622178484163475,luma,GENIE3,jak2---jak2
fn1,mmp14,0.017620742969676785,luma,GENIE3,fn1---fn1
fbxw7,eif4e,0.01761139567937974,luma,GENIE3,fbxw7---fbxw7
runx1,heyl,0.017610107169345683,luma,GENIE3,runx1---runx1
map2k2,asxl2,0.01760482660164369,luma,GENIE3,map2k2---map2k2
fbxw7,large1,0.017604611296737058,luma,GENIE3,fbxw7---fbxw7
sox9,ackr3,0.017595595086456577,luma,GENIE3,sox9---sox9
fn1,fgf1,0.017588333226506426,luma,GENIE3,fn1---fn1
mmp13,tgfbr3,0.017577883962992796,luma,GENIE3,mmp13---mmp13
igf1,map4,0.017576903420745377,luma,GENIE3,igf1---igf1
cyp2c8,dlec1,0.01757645512783194,luma,GENIE3,cyp2c8---cyp2c8
birc6,smad1,0.017572504074582388,luma,GENIE3,birc6---birc6
st7,fbxw7,0.017549242939006438,luma,GENIE3,st7---st7
zfp36l1,arid2,0.01753596390111821,luma,GENIE3,zfp36l1---zfp36l1
stat3,casp8,0.017518577595936606,luma,GENIE3,stat3---stat3
ctcf,zfyve9,0.01750963848850619,luma,GENIE3,ctcf---ctcf
adam10,acvr2b,0.017503990622778604,luma,GENIE3,adam10---adam10
tbx3,vegfb,0.017499415638321105,luma,GENIE3,tbx3---tbx3
tbx3,wwox,0.017496193249884363,luma,GENIE3,tbx3---tbx3
casp9,smad1,0.017494715484497516,luma,GENIE3,casp9---casp9
eif4e,itgb3,0.017492049383826192,luma,GENIE3,eif4e---eif4e
acvr2a,cyp11a1,0.01748466822685541,luma,GENIE3,acvr2a---acvr2a
ctbp2,smad1,0.017482664735111095,luma,GENIE3,ctbp2---ctbp2
taf1,acvr2a,0.017459607176169647,luma,GENIE3,taf1---taf1
ctcf,maml1,0.01744822371458588,luma,GENIE3,ctcf---ctcf
abcc1,maml1,0.017445836737931226,luma,GENIE3,abcc1---abcc1
hey1,mecom,0.017441692656465838,luma,GENIE3,hey1---hey1
ptprm,tgfbr3,0.017438929335044196,luma,GENIE3,ptprm---ptprm
hsd17b6,asxl2,0.017437935031848293,luma,GENIE3,hsd17b6---hsd17b6
st7,eif5a2,0.01742926349561046,luma,GENIE3,st7---st7
sf3b1,kdm6a,0.017419842119754926,luma,GENIE3,sf3b1---sf3b1
maml3,map4,0.01739946125253088,luma,GENIE3,maml3---maml3
birc6,mapk14,0.017398884321057857,luma,GENIE3,birc6---birc6
smad7,adam10,0.01737849716323779,luma,GENIE3,smad7---smad7
mapk14,arid1a,0.01737480796180245,luma,GENIE3,mapk14---mapk14
col6a3,ptprm,0.017362287119097992,luma,GENIE3,col6a3---col6a3
st7,pms2,0.017346155193531606,luma,GENIE3,st7---st7
rassf1,spaca1,0.01734116180520046,luma,GENIE3,rassf1---rassf1
map2k4,large1,0.017339741084997373,luma,GENIE3,map2k4---map2k4
col12a1,fgf1,0.01733560320419001,luma,GENIE3,col12a1---col12a1
myc,cyp21a2,0.017309224905168414,luma,GENIE3,myc---myc
utrn,myh9,0.017299481331858803,luma,GENIE3,utrn---utrn
asxl2,runx1,0.01729708498702504,luma,GENIE3,asxl2---asxl2
syne1,mmp13,0.01729654736699113,luma,GENIE3,syne1---syne1
mmp13,spen,0.017292512812961142,luma,GENIE3,mmp13---mmp13
tnk2,eif4e,0.01728481363007505,luma,GENIE3,tnk2---tnk2
ptprd,cyp11a1,0.017281081766391745,luma,GENIE3,ptprd---ptprd
col12a1,ackr3,0.017276370823768164,luma,GENIE3,col12a1---col12a1
arid5b,dll1,0.017265711046918066,luma,GENIE3,arid5b---arid5b
fbxw7,erbb4,0.017262562997542096,luma,GENIE3,fbxw7---fbxw7
kdm6a,arid5b,0.017258503442117816,luma,GENIE3,kdm6a---kdm6a
bmf,rps6kb2,0.01723692959791363,luma,GENIE3,bmf---bmf
nr1i2,cxcr1,0.01718876250174515,luma,GENIE3,nr1i2---nr1i2
map2k4,tgfbr3,0.017184964858496594,luma,GENIE3,map2k4---map2k4
ncoa2,ncor1,0.017168235338670703,luma,GENIE3,ncoa2---ncoa2
map3k1,kdm3a,0.017163116252385657,luma,GENIE3,map3k1---map3k1
afdn,stat3,0.017142635250516323,luma,GENIE3,afdn---afdn
abcc1,mapk3,0.01713665685613567,luma,GENIE3,abcc1---abcc1
col6a3,dab2,0.017132588167459904,luma,GENIE3,col6a3---col6a3
myh9,hes2,0.017129417642523032,luma,GENIE3,myh9---myh9
stat3,rbl2,0.017128052243839335,luma,GENIE3,stat3---stat3
pdgfrb,col6a3,0.14968909307810013,lumb,GENIE3,pdgfrb---pdgfrb
ptk2,ubr5,0.12494176446909784,lumb,GENIE3,ptk2---ptk2
ptprd,col12a1,0.12193284621416653,lumb,GENIE3,ptprd---ptprd
col6a3,pdgfrb,0.11916712238786334,lumb,GENIE3,col6a3---col6a3
eif4e,pms2,0.11858075890372535,lumb,GENIE3,eif4e---eif4e
ubr5,ptk2,0.10637974489122946,lumb,GENIE3,ubr5---ubr5
ncor1,map2k4,0.10574614902818161,lumb,GENIE3,ncor1---ncor1
hsd17b6,fgf1,0.09970112160096771,lumb,GENIE3,hsd17b6---hsd17b6
pdgfrb,heyl,0.09779555805859995,lumb,GENIE3,pdgfrb---pdgfrb
col12a1,col6a3,0.09696744381150274,lumb,GENIE3,col12a1---col12a1
map2k4,ncor1,0.09537486408902093,lumb,GENIE3,map2k4---map2k4
col6a3,col12a1,0.09532619381737076,lumb,GENIE3,col6a3---col6a3
hsd17b6,fn1,0.09320286264381096,lumb,GENIE3,hsd17b6---hsd17b6
tsc2,mlst8,0.09131186298635977,lumb,GENIE3,tsc2---tsc2
ppp2cb,kdm3a,0.08963315823907368,lumb,GENIE3,ppp2cb---ppp2cb
col12a1,fn1,0.0884429087899339,lumb,GENIE3,col12a1---col12a1
ppp2cb,zfp36l1,0.08720976322260104,lumb,GENIE3,ppp2cb---ppp2cb
col12a1,ptprd,0.08512325220892833,lumb,GENIE3,col12a1---col12a1
heyl,pdgfrb,0.08439795271843466,lumb,GENIE3,heyl---heyl
hsd17b6,mmp13,0.08308407162439327,lumb,GENIE3,hsd17b6---hsd17b6
col6a3,mmp13,0.08147594936052838,lumb,GENIE3,col6a3---col6a3
fn1,hsd17b6,0.08035834910826842,lumb,GENIE3,fn1---fn1
rbl1,cdk2,0.07982086168904047,lumb,GENIE3,rbl1---rbl1
ppp2cb,eif4e,0.0793981071270322,lumb,GENIE3,ppp2cb---ppp2cb
spen,arid1a,0.0791180172947898,lumb,GENIE3,spen---spen
tsc2,abcc1,0.07752779313980215,lumb,GENIE3,tsc2---tsc2
spen,mtor,0.07681962665302755,lumb,GENIE3,spen---spen
col12a1,hsd17b6,0.07447983047799792,lumb,GENIE3,col12a1---col12a1
eif4e,ppp2cb,0.07384525046423798,lumb,GENIE3,eif4e---eif4e
hey1,heyl,0.07340415783678321,lumb,GENIE3,hey1---hey1
pik3r1,cacna2d3,0.07314973095213902,lumb,GENIE3,pik3r1---pik3r1
cdkn1b,kdm3a,0.073062703847135535,lumb,GENIE3,cdkn1b---cdkn1b
col12a1,pdgfrb,0.07224398018865157,lumb,GENIE3,col12a1---col12a1
ptprd,hsd17b6,0.0712216481061539,lumb,GENIE3,ptprd---ptprd
arid1a,spen,0.07116569883583768,lumb,GENIE3,arid1a---arid1a
ppp2cb,epcam,0.07030533580853343,lumb,GENIE3,ppp2cb---ppp2cb
kdm3a,epcam,0.06962707727369324,lumb,GENIE3,kdm3a---kdm3a
zfp36l1,ppp2cb,0.06952758832994028,lumb,GENIE3,zfp36l1---zfp36l1
pdgfrb,hey2,0.0694912065842763,lumb,GENIE3,pdgfrb---pdgfrb
ptprd,mmp13,0.06826719396280022,lumb,GENIE3,ptprd---ptprd
syne1,hsd17b6,0.06812832687574266,lumb,GENIE3,syne1---syne1
pms2,eif4e,0.06804777106862885,lumb,GENIE3,pms2---pms2
ptprd,fgf1,0.06770901124407526,lumb,GENIE3,ptprd---ptprd
hsd17b6,syne1,0.06767428086381189,lumb,GENIE3,hsd17b6---hsd17b6
hsd17b6,ptprd,0.06737690627690325,lumb,GENIE3,hsd17b6---hsd17b6
pdgfrb,notch3,0.06684377049977823,lumb,GENIE3,pdgfrb---pdgfrb
casp8,mapk14,0.06654852912462923,lumb,GENIE3,casp8---casp8
spen,hdac1,0.06633734894863563,lumb,GENIE3,spen---spen
cdk2,rbl1,0.06623620315186712,lumb,GENIE3,cdk2---cdk2
ptprd,col6a3,0.06572138442394672,lumb,GENIE3,ptprd---ptprd
hsd17b6,col12a1,0.06485141673753082,lumb,GENIE3,hsd17b6---hsd17b6
kdm3a,zfp36l1,0.06438034677418321,lumb,GENIE3,kdm3a---kdm3a
mtor,spen,0.06422288881911185,lumb,GENIE3,mtor---mtor
fgf1,syne1,0.06418500575007857,lumb,GENIE3,fgf1---fgf1
epcam,ppp2cb,0.06395417736897897,lumb,GENIE3,epcam---epcam
mlst8,mapk3,0.06315773509840601,lumb,GENIE3,mlst8---mlst8
col6a3,fn1,0.062388057135363384,lumb,GENIE3,col6a3---col6a3
eif4e,map2k2,0.062257942033259406,lumb,GENIE3,eif4e---eif4e
heyl,hey1,0.06178825373774517,lumb,GENIE3,heyl---heyl
tnk2,ppp2cb,0.061631575024099064,lumb,GENIE3,tnk2---tnk2
pdgfrb,col12a1,0.06158660838163565,lumb,GENIE3,pdgfrb---pdgfrb
hdac1,spen,0.06158374229727363,lumb,GENIE3,hdac1---hdac1
ptprm,runx1,0.06130290576829785,lumb,GENIE3,ptprm---ptprm
chd1,arid2,0.06114262354520112,lumb,GENIE3,chd1---chd1
epcam,kdm3a,0.06083421939066239,lumb,GENIE3,epcam---epcam
fn1,mmp13,0.05864812652118034,lumb,GENIE3,fn1---fn1
cdkn1b,lifr,0.05831878709902938,lumb,GENIE3,cdkn1b---cdkn1b
mmp13,col12a1,0.05808235067934118,lumb,GENIE3,mmp13---mmp13
eif4e,hdac2,0.05806114501010679,lumb,GENIE3,eif4e---eif4e
cdkn1b,eif4e,0.05762412806773948,lumb,GENIE3,cdkn1b---cdkn1b
mmp13,hsd17b6,0.057523325965498015,lumb,GENIE3,mmp13---mmp13
mapk14,ncoa2,0.057066231210846155,lumb,GENIE3,mapk14---mapk14
fgf1,hsd17b6,0.0564776440198485,lumb,GENIE3,fgf1---fgf1
cdkn1b,ppp2cb,0.0563175596245667,lumb,GENIE3,cdkn1b---cdkn1b
eif4e,cdkn1b,0.05628211676091493,lumb,GENIE3,eif4e---eif4e
col6a3,myh9,0.05592866782645201,lumb,GENIE3,col6a3---col6a3
col12a1,myh9,0.0557948443744588,lumb,GENIE3,col12a1---col12a1
zfp36l1,kdm3a,0.055638741694401285,lumb,GENIE3,zfp36l1---zfp36l1
mmp13,ptprd,0.0555357791493347,lumb,GENIE3,mmp13---mmp13
mmp13,col6a3,0.05551943915602461,lumb,GENIE3,mmp13---mmp13
ppp2cb,cdkn1b,0.05543817517223726,lumb,GENIE3,ppp2cb---ppp2cb
ptpn22,jak2,0.05509098416489613,lumb,GENIE3,ptpn22---ptpn22
col12a1,mmp13,0.0545801637976037,lumb,GENIE3,col12a1---col12a1
tbx3,vegfb,0.05445415570261461,lumb,GENIE3,tbx3---tbx3
ptpn22,csf1r,0.05430914872600446,lumb,GENIE3,ptpn22---ptpn22
asxl2,birc6,0.054022053244343116,lumb,GENIE3,asxl2---asxl2
fn1,fgf1,0.05377352090936153,lumb,GENIE3,fn1---fn1
ptk2,peg3,0.05365665816164483,lumb,GENIE3,ptk2---ptk2
zfp36l1,cdkn1b,0.05354227025391061,lumb,GENIE3,zfp36l1---zfp36l1
pdgfrb,dll1,0.053480965955419485,lumb,GENIE3,pdgfrb---pdgfrb
kdm3a,cdkn1b,0.05290944951602007,lumb,GENIE3,kdm3a---kdm3a
mapk14,casp8,0.05281623319813338,lumb,GENIE3,mapk14---mapk14
rpgr,arid2,0.05223503921174293,lumb,GENIE3,rpgr---rpgr
eif4e,zfp36l1,0.05174768732781116,lumb,GENIE3,eif4e---eif4e
cacna2d3,pik3r1,0.05174569340441542,lumb,GENIE3,cacna2d3---cacna2d3
zfp36l1,acvr1,0.051610808310578536,lumb,GENIE3,zfp36l1---zfp36l1
col6a3,hsd17b6,0.051307941632206415,lumb,GENIE3,col6a3---col6a3
pik3r1,map3k1,0.05116434127075766,lumb,GENIE3,pik3r1---pik3r1
fgf1,fn1,0.05109719169288593,lumb,GENIE3,fgf1---fgf1
col6a3,acvr1,0.05094119235394105,lumb,GENIE3,col6a3---col6a3
eif4e,smarcd1,0.050922412787669874,lumb,GENIE3,eif4e---eif4e
cdh1,e2f4,0.0502605619740264,lumb,GENIE3,cdh1---cdh1
cdk2,mmp24,0.050145344009559625,lumb,GENIE3,cdk2---cdk2
ncstn,psen2,0.04996596897683115,lumb,GENIE3,ncstn---ncstn
fn1,col12a1,0.04992171498713364,lumb,GENIE3,fn1---fn1
mlst8,tsc2,0.0499013613456028,lumb,GENIE3,mlst8---mlst8
map2k5,herc2,0.0497106044955507,lumb,GENIE3,map2k5---map2k5
mmp13,syne1,0.049381196177348104,lumb,GENIE3,mmp13---mmp13
zfp36l1,ptpn22,0.04936248392103893,lumb,GENIE3,zfp36l1---zfp36l1
thsd7a,numbl,0.049096809159272455,lumb,GENIE3,thsd7a---thsd7a
ptprd,syne1,0.04898489501170285,lumb,GENIE3,ptprd---ptprd
mapk3,mlst8,0.048923922363795024,lumb,GENIE3,mapk3---mapk3
pdgfrb,ptprm,0.04886940112059827,lumb,GENIE3,pdgfrb---pdgfrb
col12a1,fgf1,0.048710643212735806,lumb,GENIE3,col12a1---col12a1
foxo3,hist1h2bc,0.04833758510775011,lumb,GENIE3,foxo3---foxo3
kdm3a,hdac2,0.048255245649373,lumb,GENIE3,kdm3a---kdm3a
notch3,pdgfrb,0.047805722615965864,lumb,GENIE3,notch3---notch3
mmp13,fn1,0.04770359338803886,lumb,GENIE3,mmp13---mmp13
numbl,hdac9,0.04750756804363941,lumb,GENIE3,numbl---numbl
asxl1,maml1,0.04742192566809125,lumb,GENIE3,asxl1---asxl1
abcc1,tsc2,0.047372183466187,lumb,GENIE3,abcc1---abcc1
hey2,heyl,0.04700276646468806,lumb,GENIE3,hey2---hey2
cdh1,ctcf,0.04688872921042548,lumb,GENIE3,cdh1---cdh1
pdgfrb,myh9,0.046848816539000845,lumb,GENIE3,pdgfrb---pdgfrb
mmp13,fgf1,0.04611570580201327,lumb,GENIE3,mmp13---mmp13
cdkn1b,epcam,0.0461085168467407,lumb,GENIE3,cdkn1b---cdkn1b
hey2,pdgfrb,0.04607540648022878,lumb,GENIE3,hey2---hey2
maml1,asxl2,0.04600352478226416,lumb,GENIE3,maml1---maml1
syne1,mmp13,0.045860565023152854,lumb,GENIE3,syne1---syne1
bmp5,utrn,0.04575619785410984,lumb,GENIE3,bmp5---bmp5
epcam,cdkn1b,0.04548726174922509,lumb,GENIE3,epcam---epcam
ubr5,afdn,0.045474306179570025,lumb,GENIE3,ubr5---ubr5
col6a3,ptprd,0.045423322418188375,lumb,GENIE3,col6a3---col6a3
ppp2cb,ctcf,0.04531795467187655,lumb,GENIE3,ppp2cb---ppp2cb
ppp2cb,hsd17b7,0.045310141226840815,lumb,GENIE3,ppp2cb---ppp2cb
notch3,heyl,0.04530621462571351,lumb,GENIE3,notch3---notch3
spen,setd2,0.04469345439682866,lumb,GENIE3,spen---spen
tnk2,acvr1b,0.044647384056681255,lumb,GENIE3,tnk2---tnk2
heyl,notch3,0.044434193435090585,lumb,GENIE3,heyl---heyl
kdm3a,ppp2cb,0.04432378352678546,lumb,GENIE3,kdm3a---kdm3a
cdh1,rbl2,0.04418800710179026,lumb,GENIE3,cdh1---cdh1
ncoa3,src,0.04417520971235666,lumb,GENIE3,ncoa3---ncoa3
e2f4,cdh1,0.0441172677406915,lumb,GENIE3,e2f4---e2f4
fn1,col6a3,0.04397275969507963,lumb,GENIE3,fn1---fn1
fgf1,ptprd,0.04377080544895737,lumb,GENIE3,fgf1---fgf1
vegfb,tbx3,0.043740111245474646,lumb,GENIE3,vegfb---vegfb
ppp2cb,arid2,0.043664316304461624,lumb,GENIE3,ppp2cb---ppp2cb
mmp13,mmp1,0.04330568316174127,lumb,GENIE3,mmp13---mmp13
herc2,map2k5,0.043289770041105076,lumb,GENIE3,herc2---herc2
eif4e,epcam,0.04321547325472502,lumb,GENIE3,eif4e---eif4e
ptpn22,zfp36l1,0.04306229659773016,lumb,GENIE3,ptpn22---ptpn22
epcam,hdac2,0.04305754983155319,lumb,GENIE3,epcam---epcam
eif4e,tsc2,0.043048272177457374,lumb,GENIE3,eif4e---eif4e
epcam,kdm5a,0.04301462056993646,lumb,GENIE3,epcam---epcam
ncoa2,mapk14,0.042798885717615434,lumb,GENIE3,ncoa2---ncoa2
kdm3a,rpgr,0.042248525696674165,lumb,GENIE3,kdm3a---kdm3a
