x,y,edge_id,subtype,method,type,ai,info,info_bits,info_cond,cplx,n_xy_ai,info_shifted,info_shifted_bits,ort_inferred,is_causal,sign,partial_correlation,p_y2x,p_x2y,consensus
hey1,mmp24,hey1---mmp24,luma,MIIC,P,NA,26.51999,0.0563479500109351,26.51999,10.086549,679,16.433441,0.0349167066795896,1,FALSE,+,0.129686517956029,0.5,0.5,3-method
ctcf,kdm6a,ctcf---kdm6a,luma,MIIC,P,jak1 [34%],50.464606,0.107223912837431,29.05268,12.932422,679,16.120258,0.0342512758092057,-2,FALSE,+,0.323654441356628,0.574401350983864,0.5,3-method
akr1c4,pik3r3,akr1c4---pik3r3,luma,MIIC,P,NA,35.986087,0.0764608972840925,35.986087,19.945409,679,16.040678,0.0340821894007315,1,FALSE,-,-0.298344633762584,3.03821251765182e-4,0.5,3-method
ncstn,prkcq,ncstn---prkcq,luma,MIIC,P,NA,37.775576,0.0802630871309634,37.775576,21.76991,679,16.005666,0.0340077981801548,2,FALSE,-,-0.318556243316941,0.5,0.999268702218441,3-method
ackr3,pdgfra,ackr3---pdgfra,luma,MIIC,P,hsd17b6 [53%],61.039208,0.129692139442401,24.278477,8.349374,679,15.929103,0.0338451220970685,1,FALSE,+,0.280486897727567,0.5,0.0630606801440138,3-method
dlec1,tnk2,dlec1---tnk2,luma,MIIC,P,NA,38.193477,0.0811510159973589,38.193477,22.504984,679,15.688493,0.0333338896172625,1,FALSE,+,0.294996049878248,0.5,0.5,3-method
chd1,hsd17b7,chd1---hsd17b7,luma,MIIC,P,kdm3a [67%],69.00944,0.146626770047901,28.347441,13.315363,679,15.032078,0.0319391817155465,1,FALSE,+,0.192661569907343,0.5,0.5,3-method
acvr2a,kdm3a,acvr2a---kdm3a,luma,MIIC,P,acvr1 [56%],63.804039,0.135566672539007,24.177907,9.300438,679,14.877469,0.0316106785674216,1,FALSE,+,0.261020402304557,0.5,0.5,3-method
hes2,myh9,hes2---myh9,luma,MIIC,P,NA,24.971834,0.0530585288272495,24.971834,10.590242,679,14.381592,0.030557071367435,2,FALSE,+,0.26589942123287,0.5,0.836867593037594,3-method
hes1,wfdc2,hes1---wfdc2,luma,MIIC,P,NA,37.849198,0.0804195143685191,37.849198,23.595512,679,14.253686,0.0302853050170669,1,FALSE,+,0.281846175112133,0.5,0.5,3-method
dll1,nr2f1,dll1---nr2f1,luma,MIIC,P,ccnd2 [57%],49.275076,0.10469647685512,24.926892,10.803183,679,14.123709,0.0300091383405874,1,FALSE,+,0.212506930721081,0.5,0.5,3-method
arid1a,eif4e,arid1a---eif4e,luma,MIIC,P,kdm6a [50%];spen [7%],47.294419,0.100488105674558,23.294996,9.488554,679,13.806442,0.0293350300526084,6,FALSE,+,0.336427242253505,0.931888181367675,0.999769753691787,3-method
casp9,ncoa2,casp9---ncoa2,luma,MIIC,P,arid1a [32%],33.004149,0.070125069353550007,21.598663,8.259827,679,13.338836,0.0283414912348029,1,FALSE,+,0.267735089674789,0.5,0.5,3-method
cxcr1,hdac9,cxcr1---hdac9,luma,MIIC,P,numbl [62%],56.29038,0.11960213855045,24.042341,11.585716,679,12.456625,0.0264670266770449,1,FALSE,+,0.248786570323774,0.5,0.5,3-method
cxcr1,mmp16,cxcr1---mmp16,luma,MIIC,P,numbl [64%],57.828571,0.122870386750214,34.745691,22.338384,679,12.407307,0.0263622389980662,-2,FALSE,+,0.252252002176099,0.89719257220318,0.5,3-method
arid2,shank2,arid2---shank2,luma,MIIC,P,NA,27.734936,0.0589293882571028,27.734936,16.068773,679,11.666163,0.0247875044275439,1,FALSE,+,0.256629651224603,0.5,0.5,3-method
fbxw7,pdgfa,fbxw7---pdgfa,luma,MIIC,P,NA,27.097937,0.0575759342094574,27.097937,15.566136,679,11.531801,0.0245020207882451,1,FALSE,+,0.252447577256786,0.5,0.5,3-method
igf1,map4,igf1---map4,luma,MIIC,P,gsk3b [69%],52.152108,0.110809407339478,21.707867,10.467008,679,11.240859,0.0238838461482063,1,FALSE,-,-0.190046225509377,0.5,0.5,3-method
hsd17b4,rps6kb2,hsd17b4---rps6kb2,luma,MIIC,P,ccnd1 [20%],23.938158,0.0508622412880949,19.762983,9.042535,679,10.720448,0.0227781107006009,-2,FALSE,-,-0.216377084316063,0.999982158595414,0.5,3-method
myc,ncoa2,myc---ncoa2,luma,MIIC,P,jak1 [55%],46.934749,0.0997239022498796,17.924763,7.248856,679,10.675907,0.0226834728805475,2,FALSE,+,0.205228409019316,0.5,0.996859193104351,3-method
cyp19a1,hdac9,cyp19a1---hdac9,luma,MIIC,P,thsd7a [64%],57.926484,0.123078425924792,21.886631,11.288334,679,10.598297,0.0225185721999534,1,FALSE,+,0.230427667264602,0.5,0.5,3-method
afdn,map3k5,afdn---map3k5,luma,MIIC,P,NA,21.145186,0.0449279160248523,21.145186,10.585658,679,10.559528,0.0224361983501151,1,FALSE,+,0.28887887204560603,0.5,0.5,3-method
cxcr1,smad2,cxcr1---smad2,luma,MIIC,P,cyp19a1 [33%],34.834116,0.0740132642223135,17.106275,6.798664,679,10.307611,0.0219009414920656,-2,FALSE,+,0.211572927575289,0.89719257220318,0.5,3-method
cyp11a1,ryr2,cyp11a1---ryr2,luma,MIIC,P,NA,20.75632,0.0441016788381508,20.75632,10.482882,679,10.273438,0.0218283329241241,1,FALSE,+,0.229776306156286,0.5,0.5,3-method
acvr2b,stk11,acvr2b---stk11,luma,MIIC,P,mapk6 [58%],39.369245,0.0836492113770878,16.185684,6.237465,679,9.948219,0.0211373287437075,1,FALSE,+,0.138416836759496,0.5,0.5,3-method
dll4,ptprm,dll4---ptprm,luma,MIIC,P,NA,21.400575,0.0454705499626986,21.400575,13.396001,679,8.004574,0.0170075982536506,1,FALSE,+,0.268911027330698,0.5,0.5,3-method
eif5a2,sf3b1,eif5a2---sf3b1,luma,MIIC,P,casp8 [83%],69.742193,0.148183675967336,16.405209,8.662346,679,7.742863,0.0164515317413588,1,FALSE,-,-0.246144389336927,0.5,1.89153082933636e-7,3-method
col12a1,fn1,col12a1---fn1,luma,MIIC,P,hsd17b6 [79%];mmp11 [16%],189.752218,0.4031731721742,14.742025,7.283919,679,7.458106,0.0158464985870754,1,FALSE,+,0.201981507906474,0.5,0.5,3-method
chd1,ubr5,chd1---ubr5,luma,MIIC,P,kdm3a [83%];ncoa3 [6%],104.580919,0.222206735217836,19.326264,12.119637,679,7.206627,0.0153121723629404,1,FALSE,+,0.215636428175976,0.5,0.0215991658119835,3-method
adam10,eif4e,adam10---eif4e,luma,MIIC,P,jak1 [88%],96.225951,0.204454642581037,13.048838,5.869867,679,7.178971,0.0152534106927624,1,FALSE,+,0.244671465397073,0.5,4.94246665542699e-5,3-method
ncor1,setd2,ncor1---setd2,luma,MIIC,P,maml1 [45%],28.516142,0.0605892439597724,16.501043,9.626111,679,6.874932,0.0146074083988937,1,FALSE,+,0.229819612542328,0.5,0.5,3-method
cacna2d3,pik3r1,cacna2d3---pik3r1,luma,MIIC,P,igf1 [23%],19.442643,0.041310463384204,15.581452,8.710375,679,6.871077,0.0145992175456056,1,FALSE,+,0.219458848634484,0.5,0.5,3-method
ncoa2,ncor1,ncoa2---ncor1,luma,MIIC,P,jak1 [68%],49.790766,0.105792181428958,15.403109,9.073593,679,6.329516,0.0134485439535013,-2,FALSE,+,0.264511043727631,0.996859193104351,0.5,3-method
mmp13,spen,mmp13---spen,luma,MIIC,P,nt5e [55%],23.92736,0.0508392983999484,11.759084,5.723251,679,6.035833,0.0128245454149248,2,FALSE,-,-0.193931829772067,0.5,0.999980799645091,3-method
adam10,rbl2,adam10---rbl2,luma,MIIC,P,jak1 [87%],67.223162,0.142831402725001,17.537559,11.552523,679,5.985036,0.0127166152529336,1,FALSE,+,0.184375771425301,0.5,0.5,3-method
akt1s1,myc,akt1s1---myc,luma,MIIC,P,jak1 [65%];src [19%],58.428913,0.124145954388266,14.439175,8.735553,679,5.703622,0.0121186850876365,1,FALSE,-,-0.193832306373686,0.5,0.5,3-method
eif4e,tsc2,eif4e---tsc2,luma,MIIC,P,tnk2 [70%];maml1 [20%],84.07008,0.178626638443503,9.706231,4.232679,679,5.473552,0.0116298473143562,1,FALSE,-,-0.187198254544695,1.25151141066573e-5,0.00174526160128825,3-method
mapk14,smad1,mapk14---smad1,luma,MIIC,P,sf3b1 [89%],77.530284,0.164731305221669,13.442149,8.03836,679,5.403789,0.0114816194290285,1,FALSE,+,0.189690562794197,0.5,0.5,3-method
arid1a,smad1,arid1a---smad1,luma,MIIC,P,mapk14 [71%];casp9 [9%],41.614258,0.0884192689939232,8.590525,3.312048,679,5.278477,0.0112153646411583,1,FALSE,+,0.203869034362974,0.5,0.5,3-method
adam10,fgf1,adam10---fgf1,luma,MIIC,P,jak1 [70%];adgra2 [6%],45.022124,0.0956600810384212,11.671557,6.470558,679,5.200999,0.0110507444255795,1,FALSE,+,0.211971081089484,0.5,0.5,3-method
itgav,tbl1xr1,itgav---tbl1xr1,luma,MIIC,P,eif4e [67%];mmp25 [10%],44.688373,0.0949509486192875,12.173332,7.065256,679,5.108076,0.0108533076784741,1,FALSE,+,0.19176138188526,0.5,0.5,3-method
igf1,psen2,igf1---psen2,luma,MIIC,P,ncstn [75%],36.036419,0.0765678394443252,14.411212,9.34775,679,5.063462,0.0107585147527684,1,FALSE,-,-0.189943374719086,0.5,0.5,3-method
dlec1,ncstn,dlec1---ncstn,luma,MIIC,P,tnk2 [40%],21.268355,0.0451896175056936,12.131181,7.259072,679,4.872109,0.0103519403431082,1,FALSE,+,0.193623059587828,0.5,0.5,3-method
acvr1,ctcf,acvr1---ctcf,luma,MIIC,P,zfp36l1 [84%],52.518953,0.111588855737527,12.296626,7.642463,679,4.654163,0.00988886285653741,-2,FALSE,-,-0.168397116669191,0.644201144540787,0.5,3-method
hsd3b1,utrn,hsd3b1---utrn,luma,MIIC,P,mmp19 [51%],21.315096,0.0452889297426689,12.32374,8.218592,679,4.105148,0.00872235149000773,6,FALSE,+,0.197348554175124,0.682073425253812,0.999850909233408,3-method
birc6,pbrm1,birc6---pbrm1,luma,MIIC,P,afdn [60%];myc [6%],24.258272,0.0515423986965178,11.82647,8.149768,679,3.676702,0.00781201729341169,2,FALSE,+,0.164639519364064,0.5,0.542635520431292,3-method
birc6,ubr5,birc6---ubr5,luma,MIIC,P,chd1 [85%];mapk9 [1%],36.385128,0.0773087536490577,8.521177,5.604366,679,2.916811,0.00619745031651013,1,FALSE,+,0.167277297359361,0.5,0.00403802921477829,3-method
arid1a,ctbp2,arid1a---ctbp2,luma,MIIC,P,jak1 [62%];mapk14 [14%];acvr1b [6%],29.75335,0.0632179830557197,10.391097,7.881957,679,2.50914,0.00533125748880138,1,FALSE,+,0.169247686483737,0.5,0.5,3-method
dll4,mecom,dll4---mecom,luma,MIIC,P,ptprm [79%],16.808066,0.0357126855156619,10.14936,8.80793,679,1.34143,0.00285018322341632,1,FALSE,+,0.116073784805558,0.5,0.5,3-method
nf2,sf3b1,nf2---sf3b1,luma,MIIC,P,mapk14 [84%];eif5a2 [14%];map2k1 [<1%],47.363609,0.100635116086751,4.677431,4.366646,679,0.310785,6.60335755939141e-4,1,FALSE,+,0.112873806103593,0.5,0.5,3-method
csf1r,map3k5,csf1r---map3k5,luma,MIIC,P,shank2 [91%],16.060839,0.0341250261823506,6.732471,6.727222,679,0.00524900000000006,1.11527338286101e-5,1,FALSE,+,0.202268574084623,0.5,0.5,3-method
col6a3,ptprm,col6a3---ptprm,luma,MIIC,N,pdgfrb [100%],85.148325,0.18091762329529,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
cdkn1b,zfp36l1,cdkn1b---zfp36l1,luma,MIIC,N,ppp2cb [100%],138.17941,0.293594623799651,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
col6a3,mmp13,col6a3---mmp13,luma,MIIC,N,col12a1 [100%],106.297721,0.225854484454343,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
mecom,nr2f1,mecom---nr2f1,luma,MIIC,N,adgra2 [100%],65.843471,0.139899925017108,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
heyl,ptprm,heyl---ptprm,luma,MIIC,N,pdgfrb [100%],62.075925,0.131894888300582,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
dab2,nr2f1,dab2---nr2f1,luma,MIIC,N,adgra2 [100%],56.042846,0.119076194405749,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvrl1,nr2f1,acvrl1---nr2f1,luma,MIIC,N,adgra2 [100%],56.15738,0.119319548800172,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
kdm3a,zfp36l1,kdm3a---zfp36l1,luma,MIIC,N,ppp2cb [100%],152.282379,0.323559695137075,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvrl1,mmp3,acvrl1---mmp3,luma,MIIC,N,adgra2 [100%],63.724024,0.135396661870824,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
casp8,smad1,casp8---smad1,luma,MIIC,N,sf3b1 [100%],63.753027,0.135458285558999,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
arid2,ubr5,arid2---ubr5,luma,MIIC,N,kdm3a [100%],81.271555,0.172680514527002,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
col6a3,dab2,col6a3---dab2,luma,MIIC,N,pdgfrb [100%],47.315516,0.100532931208104,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
heyl,mecom,heyl---mecom,luma,MIIC,N,pdgfrb [100%],80.896864,0.171884395458423,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
cdkn1b,hsd17b7,cdkn1b---hsd17b7,luma,MIIC,N,kdm3a [100%],50.663775,0.107647094175573,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
cdkn1b,spry2,cdkn1b---spry2,luma,MIIC,N,zfp36l1 [100%],37.729207,0.080164565295395,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvrl1,heyl,acvrl1---heyl,luma,MIIC,N,adgra2 [100%],42.733391,0.0907971300089382,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
mecom,ptprm,mecom---ptprm,luma,MIIC,N,pdgfrb [100%],48.528102,0.103109355079755,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
asxl2,tsc2,asxl2---tsc2,luma,MIIC,N,maml1 [100%],36.350308,0.0772347703775941,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ncoa2,rbl2,ncoa2---rbl2,luma,MIIC,N,jak1 [100%],41.848032,0.088915976785512,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
afdn,kdm6a,afdn---kdm6a,luma,MIIC,N,jak1 [100%],43.647866,0.0927401470155906,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
mapk14,smad7,mapk14---smad7,luma,MIIC,N,jak1 [100%],43.55915,0.0925516490284809,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvrl1,spry2,acvrl1---spry2,luma,MIIC,N,pdgfra [100%],43.839747,0.093147843285312,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
fgf1,spry2,fgf1---spry2,luma,MIIC,N,nt5e [100%],43.345217,0.0920970981033225,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
akt1s1,stat3,akt1s1---stat3,luma,MIIC,N,jak1 [100%],41.358327,0.0878754834497262,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvrl1,cyp11a1,acvrl1---cyp11a1,luma,MIIC,N,adgra2 [100%],41.808789,0.0888325958113005,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
cyp11a1,dab2,cyp11a1---dab2,luma,MIIC,N,adgra2 [100%],41.193278,0.0875247980685721,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvr2a,cyp11a1,acvr2a---cyp11a1,luma,MIIC,N,pdgfra [100%],41.260572,0.0876677799832725,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
adam10,smad7,adam10---smad7,luma,MIIC,N,jak1 [100%],55.214383,0.117315930102863,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
akt1s1,kdm6a,akt1s1---kdm6a,luma,MIIC,N,jak1 [100%],48.170864,0.102350319010511,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ctcf,kdm3a,ctcf---kdm3a,luma,MIIC,N,zfp36l1 [100%],49.036228,0.104188988158322,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
eif5a2,stat3,eif5a2---stat3,luma,MIIC,N,sf3b1 [100%],31.391458,0.066698528398931,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
hsd17b6,map2k2,hsd17b6---map2k2,luma,MIIC,N,syne1 [50%];itgav [50%],61.36878,0.130392392594118,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
dab2,map4,dab2---map4,luma,MIIC,N,eif5a2 [100%],47.842403,0.101652426439339,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
maml1,taf1,maml1---taf1,luma,MIIC,N,asxl2 [100%],30.213216,0.0641950764249,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
akr1c4,spry2,akr1c4---spry2,luma,MIIC,N,igf1 [100%],48.378145,0.102790736198685,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
afdn,itgav,afdn---itgav,luma,MIIC,N,jak1 [100%],50.587187,0.107484364974113,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
itgav,stat3,itgav---stat3,luma,MIIC,N,adam10 [100%],56.619572,0.12030158430288,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
adam10,map4,adam10---map4,luma,MIIC,N,jak1 [100%],48.960415,0.104027905626459,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
arid5b,kdm6a,arid5b---kdm6a,luma,MIIC,N,hras [100%],30.404325,0.0646011323992288,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
map4,spry2,map4---spry2,luma,MIIC,N,igf1 [100%],31.770511,0.067503915561426,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
map2k2,stk11,map2k2---stk11,luma,MIIC,N,akt1s1 [100%],40.963318,0.0870361940161379,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
mapk14,myc,mapk14---myc,luma,MIIC,N,jak1 [100%],37.553861,0.0797920015183114,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ctbp2,smad1,ctbp2---smad1,luma,MIIC,N,mapk14 [100%],24.555572,0.0521740824014608,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvr2b,afdn,acvr2b---afdn,luma,MIIC,N,map2k1 [100%],49.037499,0.104191688696462,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ncor2,setd2,ncor2---setd2,luma,MIIC,N,smarcd1 [100%],54.053285,0.114848904585063,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
itgav,smad7,itgav---smad7,luma,MIIC,N,jak1 [100%],58.607864,0.124526177834897,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
cdkn1b,ctcf,cdkn1b---ctcf,luma,MIIC,N,zfp36l1 [100%],40.777249,0.0866408467060301,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
map4,smad7,map4---smad7,luma,MIIC,N,jak1 [100%],50.933964,0.108221174190894,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
arid5b,zfp36l1,arid5b---zfp36l1,luma,MIIC,N,pdgfra [100%],48.223507,0.102462171433246,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
casp8,ctbp2,casp8---ctbp2,luma,MIIC,N,mapk14 [100%],34.713092,0.0737561202979711,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
arid1a,pms2,arid1a---pms2,luma,MIIC,N,eif4e [100%],29.363829,0.0623903541676164,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
mtor,smarcd1,mtor---smarcd1,luma,MIIC,N,spen [59%];map2k2 [41%],54.475356,0.11574569359626,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
pdgfra,zfp36l1,pdgfra---zfp36l1,luma,MIIC,N,igf1 [82%];acvr1 [18%],147.952063,0.314358921324582,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
abcc1,mapk3,abcc1---mapk3,luma,MIIC,N,mlst8 [100%],29.614706,0.0629234013013028,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ackr3,acvr1,ackr3---acvr1,luma,MIIC,N,nt5e [100%],60.577344,0.128710800852761,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
map2k2,tsc2,map2k2---tsc2,luma,MIIC,N,tnk2 [74%];maml1 [26%],86.226123,0.183207658390548,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
jak1,tbl1xr1,jak1---tbl1xr1,luma,MIIC,N,eif4e [100%],43.819038,0.0931038421489323,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
prkg1,thsd7a,prkg1---thsd7a,luma,MIIC,N,numbl [100%],35.792961,0.0760505557193403,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
kdm6a,tbl1xr1,kdm6a---tbl1xr1,luma,MIIC,N,eif4e [100%],43.618873,0.0926785445747651,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
col12a1,itgav,col12a1---itgav,luma,MIIC,N,hsd17b6 [77%];ptprm [23%],82.291649,0.174847943915869,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ackr3,acvr2a,ackr3---acvr2a,luma,MIIC,N,pdgfra [100%],24.20812,0.0514358389885787,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
cyp19a1,prkg1,cyp19a1---prkg1,luma,MIIC,N,numbl [100%],20.970127,0.0445559620467036,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
fbxw7,maml3,fbxw7---maml3,luma,MIIC,N,map4 [100%],26.399841,0.0560926652296865,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvrl1,dab2,acvrl1---dab2,luma,MIIC,N,mecom [83%];adgra2 [17%],85.525698,0.181719440903044,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
eif4e,itgav,eif4e---itgav,luma,MIIC,N,adam10 [79%];mapk6 [21%],71.50455,0.15192821750515,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
maml1,smarcd1,maml1---smarcd1,luma,MIIC,N,tsc2 [85%];setd2 [15%],96.567151,0.205179602150921,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
fgf1,pdgfra,fgf1---pdgfra,luma,MIIC,N,hsd17b6 [71%];spry2 [29%],57.244357,0.121629086837669,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvr2b,adam10,acvr2b---adam10,luma,MIIC,N,mapk6 [100%],35.641014,0.0757277086156909,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
map2k4,mmp3,map2k4---mmp3,luma,MIIC,N,ccnd2 [100%],22.913023,0.0486841011102721,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
heyl,runx1,heyl---runx1,luma,MIIC,N,notch3 [100%],39.385986,0.0836847815651283,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
mmp11,myh9,mmp11---myh9,luma,MIIC,N,col6a3 [100%],55.257386,0.117407300080541,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
akt1s1,sf3b1,akt1s1---sf3b1,luma,MIIC,N,map2k2 [76%];jak1 [24%],61.053939,0.129723438913162,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
fn1,mmp14,fn1---mmp14,luma,MIIC,N,mmp11 [100%],19.094901,0.0405716037981822,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
eif4e,sdc4,eif4e---sdc4,luma,MIIC,N,mmp15 [64%];hsd17b6 [36%],47.862228,0.10169454931001,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvr2b,eif4e,acvr2b---eif4e,luma,MIIC,N,map4 [75%];mapk6 [25%],58.088957,0.123423637988678,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
adam10,ncor1,adam10---ncor1,luma,MIIC,N,jak1 [100%],30.166204,0.0640951883847494,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
fbxw7,pms2,fbxw7---pms2,luma,MIIC,N,eif4e [100%],48.621663,0.103308147407768,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ctcf,maml1,ctcf---maml1,luma,MIIC,N,zfp36l1 [100%],31.733315,0.0674248839196868,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
ctbp2,jak1,ctbp2---jak1,luma,MIIC,N,mapk14 [100%],38.923572,0.0827022743712585,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
cyp19a1,nr1i2,cyp19a1---nr1i2,luma,MIIC,N,cxcr1 [100%],20.427729,0.043403510051434,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
adam10,arid1a,adam10---arid1a,luma,MIIC,N,kdm6a [75%];mapk14 [25%],51.079943,0.108531340876275,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
acvr2b,map2k2,acvr2b---map2k2,luma,MIIC,N,mapk6 [48%];map4 [52%],53.637636,0.113965760621808,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
hdac9,mmp16,hdac9---mmp16,luma,MIIC,N,numbl [100%],27.850145,0.0591741768476267,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
nr1i2,numbl,nr1i2---numbl,luma,MIIC,N,cxcr1 [100%],29.045327,0.0617136218319563,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
abcc1,ncor1,abcc1---ncor1,luma,MIIC,N,maml1 [100%],30.990281,0.0658461336000817,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
kdm6a,map2k2,kdm6a---map2k2,luma,MIIC,N,sf3b1 [77%];eif4e [23%],59.530297,0.126486103482396,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
akap9,utrn,akap9---utrn,luma,MIIC,N,mmp19 [100%],20.48883,0.0435333334824993,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
sdc4,src,sdc4---src,luma,MIIC,N,mmp15 [62%];bcl2l1 [38%],44.173318,0.093856593252152,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
arid1a,jak1,arid1a---jak1,luma,MIIC,N,kdm6a [72%];mapk14 [28%],63.29052,0.134475580764777,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
birc6,chd1,birc6---chd1,luma,MIIC,N,smad7 [43%];ubr5 [57%],47.338495,0.100581755492853,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
arid5b,map2k2,arid5b---map2k2,luma,MIIC,N,ccnd1 [100%],47.022852,0.0999110977744561,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
adam10,kdm6a,adam10---kdm6a,luma,MIIC,N,sf3b1 [86%];eif4e [14%],74.401571,0.158083619316713,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
jak1,nf2,jak1---nf2,luma,MIIC,N,mapk14 [100%],49.619094,0.105427423928134,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
fn1,mapk14,fn1---mapk14,luma,MIIC,N,smad7 [34%];nras [66%],27.176887,0.0577436820349039,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
asxl2,map2k2,asxl2---map2k2,luma,MIIC,N,maml1 [76%];syne1 [24%],45.778078,0.0972662829337675,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
col6a3,eif5a2,col6a3---eif5a2,luma,MIIC,N,mmp11 [81%];dab2 [19%],66.215529,0.140690449658526,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
jag1,ncor2,jag1---ncor2,luma,MIIC,N,pdgfrb [29%];map2k2 [71%],32.63088,0.0693319716580896,0,0,679,0,0,0,NA,NA,0,NA,NA,3-method
