subtype,x,y,direction,is_directed,info
luma,cdkn1b,map3k3,undirected,NA,24.012528
luma,fas,vegfa,undirected,NA,24.011432
luma,map2k2,myc,undirected,NA,23.989248
luma,cdk6,mapk1,undirected,NA,23.984836
luma,maml3,runx1,undirected,NA,23.980664
luma,ccnd1,vegfb,undirected,NA,23.980112
luma,mlst8,tp53,undirected,FALSE,23.962331
luma,bcl2l1,vegfa,undirected,FALSE,23.942264
luma,ccnd1,maml3,undirected,NA,23.89076
luma,abcc1,mapk1,undirected,NA,23.889617
luma,cdk6,vegfb,undirected,NA,23.872768
luma,abcc10,runx1,undirected,NA,23.861731
luma,mapk1,mapk3,undirected,NA,23.857484
luma,smad1,src,undirected,NA,23.850923
luma,kdm6a,myc,undirected,NA,23.761531
luma,casp8,rad51c,undirected,NA,23.74499
luma,akt1s1,ccne1,undirected,NA,23.687842
luma,cdk6,mecom,undirected,NA,23.674698
luma,erbb2,ncstn,undirected,NA,23.672862
luma,cdk6,cyp11a1,undirected,NA,23.660768
luma,akt1,syne1,undirected,NA,23.646719
luma,akt1,rps6kb2,undirected,NA,23.591705
luma,erbb2,src,undirected,NA,23.586849
luma,ccnd1,mmp15,undirected,NA,23.576179
luma,ccnd1,maml1,undirected,NA,23.570578
luma,bcl2l1,raf1,undirected,NA,23.556013
luma,rps6kb2,tp53,undirected,NA,23.510371
luma,casp8,mmp15,undirected,NA,23.487811
luma,bcl2l1,fgf1,undirected,NA,23.411848
luma,hey2,mmp11,undirected,NA,23.388919
luma,asxl2,casp8,undirected,NA,23.37134
luma,mapk3,nfkb1,undirected,FALSE,23.324025
luma,jak1,klrg1,undirected,NA,23.300115
luma,ccnb1,epcam,undirected,NA,23.243404
luma,bcl2l1,myh9,undirected,NA,23.235946
luma,mapk9,myc,undirected,NA,23.187386
luma,casp8,smad7,undirected,NA,23.148931
luma,ar,runx1,undirected,NA,23.145334
luma,ccne1,tubb4b,undirected,NA,23.144365
luma,hras,src,undirected,NA,23.134033
luma,gata3,syne1,undirected,NA,23.121173
luma,ccnb1,map3k3,undirected,NA,23.119893
luma,hey2,vegfa,undirected,NA,23.073
luma,casp8,gdf11,undirected,NA,23.058483
luma,erbb2,maml1,undirected,NA,23.040418
luma,bcl2l1,tp53,undirected,NA,23.02151
luma,casp8,foxo3,undirected,NA,23.001775
luma,casp8,fgf1,undirected,NA,22.833823
luma,cdk2,rbl1,undirected,FALSE,22.833403
luma,erbb2,thada,undirected,NA,22.829854
luma,casp8,dab2,undirected,NA,22.800625
luma,ccnb1,rps6kb2,undirected,NA,22.745657
luma,col6a3,runx1,undirected,NA,22.743137
luma,e2f3,rad51c,undirected,NA,22.695169
luma,cdk6,tgfbr3,undirected,NA,22.689713
luma,acvr1,ccne1,undirected,NA,22.674314
luma,jak1,psen2,undirected,NA,22.660734
luma,myc,pik3r1,undirected,FALSE,22.633285
luma,fn1,jak1,undirected,NA,22.612944
luma,sf3b1,src,undirected,NA,22.592216
luma,ccnd1,mapk1,undirected,NA,22.560774
luma,rps6kb2,src,undirected,NA,22.556697
luma,e2f3,mapk9,undirected,NA,22.539964
luma,src,tubb4b,undirected,NA,22.4801
luma,gata3,ncor1,undirected,NA,22.460496
luma,ccnd1,prr16,undirected,NA,22.430268
luma,ccnb1,smad7,undirected,NA,22.406936
luma,akt1,raf1,undirected,NA,22.385362
luma,abcc10,ccne1,undirected,NA,22.370445
luma,akt1,mapk6,undirected,NA,22.285097
luma,erbb2,stat3,undirected,NA,22.2701
luma,bche,cdkn1b,undirected,NA,22.267444
luma,casp9,gsk3b,undirected,NA,22.266016
luma,hdac2,jak1,undirected,NA,22.240213
luma,hey2,vegfb,undirected,NA,22.180709
luma,ccnb1,fam20c,undirected,NA,22.168903
luma,gata3,spry2,undirected,NA,22.135462
luma,ccnd1,setd2,undirected,NA,22.132732
luma,jak1,spry2,undirected,NA,22.112919
luma,myc,rbl2,undirected,NA,22.085336
luma,casp9,nfkb2,undirected,NA,22.078641
luma,adgra2,ccnb1,undirected,NA,22.045581
luma,acvr1,mmp11,undirected,NA,21.981598
luma,fas,mapk1,undirected,NA,21.975038
luma,myc,pbrm1,undirected,NA,21.96557
luma,gata3,wfdc2,undirected,NA,21.950138
luma,lifr,mmp11,undirected,NA,21.937751
luma,ccnd1,inha,undirected,NA,21.936391
luma,e2f3,map2k2,undirected,NA,21.874914
luma,ccnd1,mmp7,undirected,NA,21.84073
luma,acvr2a,tp53,undirected,NA,21.815802
luma,cyp21a2,e2f3,undirected,FALSE,21.80233
luma,ccnb1,vegfb,undirected,NA,21.789498
luma,arid5b,casp8,undirected,NA,21.780312
luma,bcl2l1,stk11,undirected,NA,21.77621
luma,akr1c4,ccnd1,undirected,NA,21.771825
luma,cdk2,ctbp2,undirected,FALSE,21.756576
luma,ccnd1,mmp3,undirected,NA,21.746981
luma,cyp21a2,myc,undirected,NA,21.7424
luma,ccnd1,erbb2,undirected,NA,21.741675
luma,ccne1,erbb2,undirected,NA,21.73277
luma,akt1,mmp19,undirected,NA,21.699027
luma,mapk1,rbpj,undirected,NA,21.631857
luma,mapk14,pten,undirected,NA,21.575377
luma,jak2,nras,undirected,NA,21.569471
luma,mmp15,myc,undirected,NA,21.551621
luma,e2f4,plagl1,undirected,NA,21.538695
luma,klrg1,src,undirected,NA,21.412677
luma,arid5b,gata3,undirected,NA,21.393144
luma,casp8,pbrm1,undirected,NA,21.36624
luma,cdkn1b,mmp27,undirected,NA,21.324723
luma,myc,tbx3,undirected,FALSE,21.317946
luma,akt1,slc19a1,undirected,NA,21.290434
luma,nfkb1,runx1,nfkb1 -> runx1,TRUE,21.267507
luma,erbb2,gsk3b,undirected,NA,21.263746
luma,bcl2l1,mmp19,undirected,NA,21.208499
luma,cacna2d3,jak2,undirected,NA,21.186699
luma,ccne1,ppp2cb,undirected,NA,21.176687
luma,bche,erbb2,undirected,NA,21.17618
luma,casp8,e2f3,undirected,NA,21.155217
luma,src,utrn,undirected,NA,21.131532
luma,bmf,src,undirected,NA,21.130272
luma,cdk6,gata3,undirected,NA,21.110102
luma,nrip1,runx1,undirected,NA,21.062519
luma,akt1,gdf11,undirected,NA,21.00321
luma,e2f3,erbb2,undirected,NA,20.989786
luma,runx1,setd2,undirected,NA,20.964219
luma,nt5e,src,undirected,NA,20.935012
luma,mapk14,runx1,undirected,NA,20.923574
luma,map3k1,runx1,undirected,NA,20.922191
luma,e2f4,wwox,undirected,FALSE,20.910665
luma,cdk6,hey2,undirected,NA,20.907306
luma,erbb2,sox9,undirected,NA,20.904935
luma,nrip1,vegfb,undirected,NA,20.896661
luma,casp8,dph1,undirected,NA,20.86905
luma,bcl2l1,pdgfra,undirected,NA,20.858431
luma,dab2,e2f3,undirected,NA,20.837483
luma,casp8,map4,undirected,NA,20.817603
luma,casp8,ubr5,undirected,NA,20.814363
luma,abcc1,cdkn1b,undirected,NA,20.808698
luma,mmp11,smad7,undirected,NA,20.802424
luma,akt1,maml3,undirected,NA,20.800296
luma,gata3,sdc4,undirected,NA,20.781691
luma,ccne1,mmp11,undirected,FALSE,20.758514
luma,ccnb1,tgfb3,undirected,NA,20.75542
luma,ccnd1,col12a1,undirected,NA,20.72992
luma,e2f3,rbl2,undirected,FALSE,20.721643
luma,ccnd1,hdac1,undirected,NA,20.695769
luma,pten,tgfbr3,undirected,FALSE,20.686172
luma,akt1,ncstn,undirected,NA,20.638806
luma,abcc10,e2f3,undirected,FALSE,20.635088
luma,e2f3,gsk3b,undirected,NA,20.631512
luma,gata3,hsd17b4,undirected,NA,20.628455
luma,jak1,slc19a1,undirected,NA,20.606038
luma,e2f3,kdm5a,undirected,NA,20.587518
luma,erbb2,nras,undirected,NA,20.584295
luma,ccne1,igf1,undirected,NA,20.575321
luma,ccnd1,hsd17b2,undirected,NA,20.530523
luma,acvr1b,gata3,undirected,NA,20.518008
luma,mmp3,vegfa,undirected,NA,20.506429
luma,mmp11,runx1,undirected,NA,20.470542
luma,bcas3,gata3,undirected,NA,20.435407
luma,adam10,cdkn1b,undirected,NA,20.413404
luma,jak2,wwox,undirected,FALSE,20.411458
luma,akt1,ncoa2,undirected,NA,20.390005
luma,jak1,pik3r3,undirected,NA,20.368118
luma,ccnd1,ccne1,undirected,NA,20.354147
luma,casp8,mapk6,undirected,NA,20.316597
luma,mapk1,prkcq,undirected,NA,20.309032
luma,erbb2,fancd2,undirected,NA,20.287873
luma,eif5a2,pten,undirected,NA,20.247149
luma,erbb2,st7,undirected,NA,20.214722
luma,cdkn1b,maml1,undirected,NA,20.211151
luma,erbb2,map2k2,undirected,NA,20.198798
luma,runx1,tsc2,undirected,NA,20.146435
luma,akt1,taf1,undirected,NA,20.058205
luma,ccne1,tgfbr3,undirected,FALSE,20.051145000000002
luma,hsd17b10,runx1,undirected,NA,20.040246
luma,ccne1,map4,undirected,NA,20.029095
luma,bcl2l1,nfkb2,undirected,NA,19.995487
luma,ccnd1,erbb4,undirected,NA,19.98562
luma,asxl1,cdkn1a,undirected,NA,19.982347
luma,mapk1,palb2,undirected,NA,19.973017
luma,cdkn1b,syne1,undirected,NA,19.95528
luma,akt1s1,ccnb1,undirected,NA,19.951136
luma,casp8,map3k1,undirected,NA,19.873556
luma,fn1,vegfb,undirected,NA,19.870957
luma,ccnd2,mmp11,undirected,NA,19.847642
luma,eif4e,gata3,undirected,NA,19.846447
luma,ccne1,rbl1,undirected,NA,19.810126
luma,abcc1,ccnd1,undirected,NA,19.80358
luma,akt1,pdgfra,undirected,NA,19.80057
luma,ccnd1,herc2,undirected,NA,19.780894
luma,casp8,cdkn1a,undirected,FALSE,19.755987
luma,cbfb,mapk1,undirected,NA,19.727016
luma,akt1,sik1,undirected,NA,19.722973
luma,arid5b,myc,undirected,NA,19.709172
luma,jak1,mmp3,undirected,NA,19.707731
luma,casp8,mapk1,undirected,NA,19.707255
luma,ackr3,gata3,undirected,NA,19.685753
luma,ccne1,raf1,undirected,NA,19.681658
luma,jak1,nrip1,undirected,FALSE,19.670645
luma,erbb2,igf1,undirected,NA,19.662894
luma,spry2,vegfa,undirected,NA,19.661547
luma,erbb2,nt5e,undirected,NA,19.636775
luma,arid1a,mmp1,undirected,FALSE,19.613875
luma,akt1s1,cdk6,undirected,NA,19.575356
luma,jak2,spry2,undirected,NA,19.544758
luma,ccnb1,hes1,undirected,FALSE,19.539152
luma,gsk3b,src,undirected,NA,19.530177
luma,erbb2,sdc4,undirected,NA,19.528953
luma,mmp11,src,undirected,FALSE,19.51204
luma,arid5b,mapk1,undirected,NA,19.501349
luma,casp8,plagl1,undirected,NA,19.479877
luma,epcam,vegfb,undirected,NA,19.471904
luma,bmp7,ccnd1,undirected,NA,19.47026
luma,ccne1,sf3b1,undirected,NA,19.46498
luma,raf1,src,undirected,NA,19.435784
luma,erbb2,tubb4b,undirected,NA,19.434428
luma,acvr1,mapk3,undirected,NA,19.428396
luma,abcc1,ccne1,undirected,NA,19.377846
luma,jak1,raf1,undirected,NA,19.335081
luma,ccnd1,mapk6,undirected,NA,19.333
luma,e2f3,smad7,undirected,NA,19.316559
luma,erbb2,utrn,undirected,NA,19.310664
luma,casp8,inha,undirected,NA,19.296918
luma,ccnb1,cdkn1b,undirected,NA,19.282268
luma,nras,runx1,undirected,NA,19.238986
luma,erbb2,myc,undirected,NA,19.161345
luma,ccne1,nfkb2,undirected,NA,19.158387
luma,bcl2l1,smad4,undirected,NA,19.155695
luma,erbb2,raf1,undirected,NA,19.151966
luma,e2f3,ncoa2,undirected,NA,19.14517
luma,casp8,src,undirected,NA,19.141422
luma,akt1,spen,undirected,NA,19.114441
luma,ccnd1,hdac2,undirected,NA,19.098351
luma,e2f3,hist1h2bc,undirected,FALSE,19.077953
luma,mecom,runx1,undirected,NA,19.041615
luma,dll1,runx1,undirected,NA,19.026203
luma,cdk6,mapk3,undirected,NA,19.022743
luma,cdk2,jak1,undirected,NA,18.979426
luma,ccnd1,fbxw7,undirected,NA,18.968147
luma,abcc1,mmp11,undirected,NA,18.945899
luma,e2f4,foxp1,undirected,NA,18.893759
luma,e2f4,st7,undirected,NA,18.887585
luma,gata3,plagl1,undirected,NA,18.875893
luma,nfkb2,src,undirected,NA,18.841806
luma,cdk6,mmp19,undirected,NA,18.841565
luma,jak1,pbrm1,undirected,NA,18.841468
luma,e2f4,pdgfrb,undirected,NA,18.829049
luma,erbb2,fbxw7,undirected,NA,18.801304
luma,maml1,vegfa,undirected,NA,18.797447
luma,casp8,fn1,undirected,NA,18.795912
luma,ackr3,vegfb,undirected,NA,18.79164
luma,ccnd1,rbpj,undirected,NA,18.787452
luma,arid5b,cdk6,undirected,NA,18.781757
luma,syne1,vegfb,undirected,NA,18.763156
luma,ccnd1,ncor1,undirected,NA,18.760222
luma,akt1,arid5b,undirected,NA,18.749444
luma,dab2,pten,undirected,NA,18.746244
luma,stat3,tp53,undirected,NA,18.741957
luma,foxo3,src,undirected,NA,18.642674
luma,igf1,myc,undirected,NA,18.619099
luma,myh9,runx1,undirected,NA,18.594113
luma,mmp1,ppp2cb,undirected,NA,18.564525
luma,asxl2,cdkn1a,undirected,FALSE,18.563259
luma,casp9,fbxw7,undirected,NA,18.543089
luma,myc,tnk2,undirected,NA,18.528803
luma,casp8,pdgfa,undirected,NA,18.509227
luma,mmp1,ptprd,undirected,NA,18.499576
luma,spry2,src,undirected,NA,18.494042
luma,afdn,akt1,undirected,NA,18.481033
luma,akt1,bmp5,undirected,NA,18.459849
luma,jak1,vegfa,undirected,NA,18.446852
luma,col12a1,mmp1,undirected,NA,18.414986
luma,ccnd2,e2f4,undirected,NA,18.406456
luma,cdk6,eif5a2,undirected,NA,18.403981
luma,ccnb1,eif4e,undirected,NA,18.394756
luma,asxl2,ccnd1,undirected,NA,18.376801
luma,e2f4,map3k1,undirected,NA,18.370751
luma,casp8,hras,undirected,NA,18.367868
luma,akt1,bmf,undirected,NA,18.328033
luma,casp9,kdm6a,undirected,NA,18.297873
luma,cdkn1a,utrn,undirected,FALSE,18.293046
luma,mapk1,ncstn,undirected,NA,18.291199
luma,gdf11,src,undirected,NA,18.264424000000002
luma,akt1,serpini1,undirected,NA,18.242267
luma,erbb3,vegfa,undirected,NA,18.239232
luma,cdk6,fancd2,undirected,NA,18.226071
luma,casp9,mecom,undirected,NA,18.197841
luma,cdk6,pde4dip,undirected,NA,18.17979
luma,casp8,smad4,undirected,NA,18.177366
luma,e2f4,hras,undirected,FALSE,18.175375
luma,map2k1,mapk1,undirected,NA,18.163502
luma,dlec1,gata3,undirected,NA,18.159817
luma,arid5b,ccne1,undirected,NA,18.15591
luma,abcc1,tp53,undirected,NA,18.155668
luma,cdk2,mapt,undirected,FALSE,18.148554
luma,akt1,map4,undirected,NA,18.137217
luma,casp9,mapk14,undirected,NA,18.131566
luma,cdkn1b,men1,undirected,NA,18.121511
luma,kdm3a,mmp1,undirected,NA,18.090902
luma,casp8,smad6,undirected,NA,18.072337
luma,klrg1,myc,undirected,NA,18.046775
luma,akr1c4,runx1,undirected,NA,18.042048
luma,csf1r,vegfb,undirected,NA,18.035498
luma,peg3,runx1,undirected,NA,17.999393
luma,casp9,map2k2,undirected,NA,17.983282
luma,gata3,maml1,undirected,NA,17.960024
luma,bche,src,undirected,NA,17.958124
luma,e2f4,rassf1,undirected,FALSE,17.958096
luma,casp8,st7,undirected,NA,17.949653
luma,ccnd1,plagl1,undirected,NA,17.921778
luma,erbb2,ppp2cb,undirected,NA,17.905603
luma,ar,myc,undirected,NA,17.90556
luma,casp8,rassf1,undirected,NA,17.892564
luma,e2f4,rps6kb2,undirected,NA,17.876567
luma,inha,mapk3,undirected,FALSE,17.84712
luma,stmn2,vegfb,undirected,FALSE,17.818928
luma,afdn,cdkn1b,undirected,NA,17.790345
luma,casp9,rbl2,undirected,NA,17.770582
luma,mapk1,smarcd1,undirected,NA,17.767997
luma,cdk6,tnk2,undirected,NA,17.743956
luma,gata3,ptpn22,undirected,NA,17.741613
luma,acvr2a,gata3,undirected,NA,17.73988
luma,klrg1,vegfa,undirected,NA,17.738717
luma,ccnd1,sdc4,undirected,NA,17.730583
luma,cdk6,slc19a1,undirected,NA,17.726575
luma,ccne1,eif4e,undirected,NA,17.719397
luma,arid5b,ccnb1,undirected,NA,17.709897
luma,erbb2,mtor,undirected,NA,17.684072
luma,fancd2,vegfb,undirected,NA,17.680543
luma,bche,ccnd1,undirected,NA,17.680445
luma,e2f3,ncoa3,undirected,NA,17.679541
luma,cdk6,erbb3,undirected,NA,17.656669
luma,bcl2l1,nfkb1,undirected,NA,17.651447
luma,mapk1,nt5e,undirected,NA,17.636709
luma,cdkn1b,herc2,undirected,NA,17.614723
luma,cdk6,mapk6,undirected,NA,17.602251
luma,ccnd3,vegfa,undirected,FALSE,17.596771
luma,mapk3,smarcd1,undirected,NA,17.583117
luma,akr1c2,ccnd1,undirected,NA,17.581755
luma,bcas3,ccnd1,undirected,NA,17.581605
luma,jak2,vegfa,undirected,NA,17.562248
luma,ccne1,ncoa3,undirected,NA,17.528772
luma,mmp1,syne1,undirected,NA,17.522506
luma,cdkn1a,maml1,undirected,NA,17.510995
luma,cdkn1a,mapk14,undirected,NA,17.502833
luma,casp8,nt5e,undirected,NA,17.472714
luma,casp9,e2f3,undirected,NA,17.471417
luma,ccnd1,src,undirected,NA,17.414039
luma,myc,nt5e,undirected,NA,17.411605
luma,acvr2b,gata3,undirected,NA,17.392774
luma,ccnd1,tubb4b,undirected,NA,17.369025
luma,erbb2,fas,undirected,NA,17.365875
luma,erbb2,psen2,undirected,FALSE,17.313076
luma,acvr1,ccnd1,undirected,NA,17.298169
luma,jak1,wfdc2,undirected,NA,17.288724
luma,e2f3,gdf11,undirected,NA,17.287807
luma,myc,utrn,undirected,NA,17.266185
luma,gata3,pdgfrb,undirected,NA,17.255956
luma,rps6kb2,vegfb,undirected,NA,17.238991
luma,ccnb1,e2f3,undirected,NA,17.237118
luma,gata3,mapk3,undirected,NA,17.21866
luma,casp8,cyp21a2,undirected,NA,17.184816
luma,ccnb1,col12a1,undirected,NA,17.168635
luma,ccnd1,hras,undirected,NA,17.165127
luma,ccnd1,dlec1,undirected,NA,17.155302
luma,pten,spry2,undirected,NA,17.150182
luma,cdk6,notch1,undirected,NA,17.13791
luma,erbb2,smarcd1,undirected,NA,17.109548
luma,gata3,map2k2,undirected,NA,17.108452
luma,ccnd1,nfkb2,undirected,NA,17.096413
luma,cdkn1b,heyl,undirected,NA,17.094559
luma,ackr3,cdkn1b,undirected,NA,17.089003
luma,acvr1,bcl2l1,undirected,NA,17.077816
luma,cyp21a2,mmp11,undirected,NA,17.055711
luma,hes1,runx1,undirected,FALSE,17.050547
luma,cdk6,fam20c,undirected,NA,17.049037
luma,akt1,smad1,undirected,NA,17.04548
luma,cdk6,ncor1,undirected,NA,16.998123
luma,hist1h2bc,runx1,undirected,NA,16.990782
luma,runx1,tgfb3,undirected,NA,16.975334
luma,acvr1b,cdkn1b,undirected,NA,16.965173
luma,ccne1,hras,undirected,NA,16.965129
luma,jak2,smad4,undirected,NA,16.962688
luma,e2f4,map2k4,undirected,NA,16.960356
luma,ccnb1,hras,undirected,NA,16.951074
luma,eif5a2,gata3,undirected,NA,16.950911
luma,cdk6,e2f4,undirected,NA,16.943743
luma,prkcq,vegfa,undirected,NA,16.904284
luma,erbb2,mmp15,undirected,NA,16.902545
luma,ccnd1,map4,undirected,NA,16.87277
luma,cdk6,mmp27,undirected,NA,16.858506
luma,ccnd2,vegfb,undirected,NA,16.842364
luma,gata3,tgfb3,undirected,NA,16.84173
luma,mapk9,src,undirected,NA,16.811242
luma,erbb2,ncoa3,undirected,NA,16.799115
luma,erbb2,ptpn22,undirected,NA,16.783958
luma,akt1,foxo3,undirected,NA,16.773563
luma,ccne1,zfp36l1,undirected,NA,16.764761
luma,bmf,casp8,undirected,NA,16.754052
luma,ccne1,lifr,undirected,NA,16.749143
luma,cdk6,erbb2,undirected,NA,16.74057
luma,rab25,vegfb,undirected,NA,16.711599
luma,ccnd1,fgf1,undirected,NA,16.703585
luma,smarcd1,tp53,undirected,NA,16.700801
luma,afdn,mapk1,undirected,NA,16.671384
luma,acvr2a,pten,undirected,NA,16.6639
luma,fas,mapk3,undirected,NA,16.609593
luma,erbb2,stk11,undirected,NA,16.602128
luma,map2k4,myc,undirected,NA,16.594604
luma,ccnb1,map3k1,undirected,NA,16.592532
luma,dab2,gata3,undirected,NA,16.591401
luma,afdn,casp9,undirected,NA,16.537598
luma,erbb2,zfp36l1,undirected,NA,16.53154
luma,ccnb1,mmp1,undirected,NA,16.517233
luma,ccnb1,hey1,undirected,NA,16.504692
luma,e2f4,rab25,undirected,NA,16.489928
luma,bmp7,cdk6,undirected,NA,16.467086
luma,akt1,nfkb1,undirected,NA,16.464883
luma,erbb2,frmd3,undirected,FALSE,16.457121
luma,mmp1,mmp19,undirected,NA,16.448417
luma,ccnd1,mlst8,undirected,NA,16.423052
luma,birc6,cdkn1a,undirected,NA,16.400834
luma,hsd17b14,jak1,undirected,NA,16.365483
luma,ptk2,runx1,undirected,NA,16.3561
luma,psen2,pten,undirected,FALSE,16.353515
luma,akt1,cbfb,undirected,NA,16.329035
luma,ccnb1,herc2,undirected,NA,16.320413
luma,ackr3,mmp11,undirected,NA,16.29825
luma,arid5b,bcl2l1,undirected,NA,16.286779
luma,cdk2,tp53,undirected,FALSE,16.285784
luma,ccne1,fbxw7,undirected,NA,16.272932
luma,e2f4,palb2,undirected,NA,16.259637
luma,e2f4,hsd17b4,undirected,NA,16.244099
luma,ccnd1,erbb3,undirected,NA,16.237794
luma,eif4ebp1,src,undirected,NA,16.224901
luma,gata3,jak2,undirected,NA,16.222873
luma,acvr1b,erbb2,undirected,NA,16.218748
luma,cdkn1a,syne1,undirected,NA,16.207498
luma,dlec1,runx1,undirected,NA,16.198749
luma,erbb3,mmp11,undirected,NA,16.198532
luma,runx1,tubb4b,undirected,NA,16.188111
luma,jak1,shank2,undirected,NA,16.184289
luma,bcl2l1,men1,undirected,NA,16.137751
luma,col12a1,runx1,undirected,NA,16.128967
luma,ccnd1,taf1,undirected,NA,16.120694
luma,ccnb1,mlst8,undirected,NA,16.118955
luma,myc,pdgfra,undirected,NA,16.10688
luma,ccnd1,utrn,undirected,NA,16.087167
luma,fancd2,jak1,undirected,NA,16.0752
luma,gata3,psen2,undirected,NA,16.068047
luma,casp9,col6a3,undirected,NA,16.047646
luma,acvrl1,casp9,undirected,NA,16.038702
luma,cdk6,palb2,undirected,NA,16.003237
luma,cdk6,hey1,undirected,NA,15.984196
luma,heyl,vegfa,undirected,NA,15.946473
luma,frmd3,jak2,undirected,FALSE,15.93871
luma,afdn,src,undirected,NA,15.915068
luma,arid1a,src,undirected,NA,15.899447
luma,acvr2b,cdk6,undirected,NA,15.895195
luma,myc,nrarp,undirected,NA,15.887936
luma,cdk2,hras,undirected,NA,15.862506
luma,ccnd1,pms2,undirected,NA,15.846122
luma,casp8,mecom,undirected,NA,15.843961
luma,abcc10,e2f4,undirected,NA,15.84
luma,ccnd1,shank2,undirected,NA,15.834338
luma,akt1,myh9,undirected,NA,15.80272
luma,cdk6,pbrm1,undirected,NA,15.778807
luma,maml1,mmp11,undirected,NA,15.777668
luma,akt1,mlst8,undirected,NA,15.775827
luma,hsd17b1,jak1,undirected,NA,15.771241
luma,jak2,ptpn22,undirected,NA,15.76404
luma,jak2,pdgfra,undirected,NA,15.751125
luma,cdk2,large1,undirected,NA,15.726354
luma,e2f3,map4,undirected,NA,15.720878
luma,klrg1,mmp11,undirected,NA,15.718981
luma,ccnd1,mmp27,undirected,NA,15.714135
luma,birc6,ccnb1,undirected,NA,15.701266
luma,mmp1,nt5e,undirected,NA,15.68975
luma,gata3,nras,undirected,NA,15.688088
luma,gata3,mapt,undirected,NA,15.686676
luma,cdk6,rpgr,undirected,NA,15.670275
luma,gdf11,myc,undirected,NA,15.667232
luma,ccnd1,chd1,undirected,NA,15.665459
luma,cdkn1a,csf1r,undirected,FALSE,15.654869
luma,cacna2d3,casp8,undirected,NA,15.643728
luma,ackr3,ccnd1,undirected,NA,15.631541
luma,runx1,src,undirected,NA,15.628615
luma,akt1,ncor1,undirected,NA,15.610922
luma,ar,bcl2l1,undirected,NA,15.58504
luma,e2f4,pik3r1,undirected,FALSE,15.582701
luma,arid1a,gata3,undirected,NA,15.575009
luma,mapk1,tnk2,undirected,NA,15.529685
luma,ccnb1,prr16,undirected,FALSE,15.518185
luma,cdk2,ctcf,undirected,FALSE,15.516997
luma,ccnd3,e2f4,undirected,NA,15.509531
luma,acvrl1,cdk2,undirected,NA,15.499504
luma,cdk6,nrip1,undirected,NA,15.459057
luma,mtor,src,undirected,NA,15.454292
luma,e2f3,mapk14,undirected,NA,15.439383
luma,casp8,cdh1,undirected,NA,15.437117
luma,ar,casp8,undirected,NA,15.435103
luma,casp8,csf1r,undirected,NA,15.433579
luma,vegfa,vegfb,undirected,NA,15.431032
luma,hsd17b6,mapk1,undirected,NA,15.425577
luma,cdk2,tubb4b,undirected,FALSE,15.38377
luma,jak1,ncor2,undirected,NA,15.37006
luma,mapk1,rpgr,undirected,NA,15.368595
luma,mmp11,srd5a1,undirected,NA,15.351612
luma,cdkn1a,rad51c,undirected,NA,15.333472
luma,casp9,gdf11,undirected,NA,15.324549
luma,asxl1,gata3,undirected,NA,15.320341
luma,cdk2,dab2,undirected,NA,15.297228
luma,runx1,tnk2,undirected,NA,15.289502
luma,ccne1,maml1,undirected,NA,15.271507
luma,akr1c4,akt1,undirected,NA,15.256226
luma,mmp11,ncor2,undirected,NA,15.250809
luma,eif4ebp1,pten,undirected,NA,15.233571
luma,erbb2,foxo3,undirected,NA,15.224585
luma,hsd17b1,myc,undirected,NA,15.223199
luma,akr1c2,myc,undirected,NA,15.212644
luma,cdk2,hsd17b14,undirected,NA,15.194168
luma,mapk1,runx1,undirected,NA,15.193078
luma,cdkn1b,src,undirected,NA,15.17873
luma,mapk3,notch2,undirected,NA,15.169225
luma,mapk1,pdgfra,undirected,NA,15.16806
luma,col6a3,vegfa,undirected,NA,15.140434
luma,nfkb2,runx1,undirected,NA,15.129045
luma,casp9,pms2,undirected,NA,15.126973
luma,e2f3,smad1,undirected,NA,15.125527
luma,akr1c4,myc,undirected,NA,15.113306
luma,casp8,casp9,undirected,NA,15.098974
luma,ptprd,runx1,undirected,NA,15.097892
luma,kdm6a,runx1,undirected,NA,15.08609
luma,mapk1,syne1,undirected,NA,15.067734
luma,bcl2l1,utrn,undirected,NA,15.0639
luma,jak1,src,undirected,NA,15.060491
luma,e2f3,mapk3,undirected,FALSE,15.052261
luma,mmp11,st7,undirected,NA,15.026402
luma,akt1,utrn,undirected,NA,15.007527
luma,ccne1,notch1,undirected,NA,14.994587
luma,klrg1,runx1,undirected,NA,14.991145
luma,casp8,spen,undirected,NA,14.976805
luma,cdkn1b,gdf11,undirected,NA,14.973852
luma,myh9,tp53,undirected,NA,14.971123
luma,akt1,nt5e,undirected,NA,14.96735
luma,map2k5,mmp1,undirected,NA,14.966216
luma,foxp1,jak1,undirected,NA,14.957365
luma,ccnd1,ppp2cb,undirected,NA,14.952405
luma,epcam,erbb2,undirected,NA,14.925469
luma,adam17,vegfb,undirected,NA,14.919702
luma,cdkn1a,sdc4,undirected,NA,14.915932
luma,cdkn1a,sik1,undirected,FALSE,14.906368
luma,cdkn1b,rad51,undirected,NA,14.905546
luma,ccnd1,pdgfrb,undirected,NA,14.896654
luma,e2f4,mapt,undirected,NA,14.869544
luma,akt1,klrg1,undirected,NA,14.847814
luma,col6a3,vegfb,undirected,NA,14.844657
luma,ccne1,eif5a2,undirected,NA,14.834019
luma,akt1s1,vegfb,undirected,NA,14.832788
luma,akr1c4,cdk6,undirected,NA,14.810902
